State	Model	DGPost	GDagSlide	RateActivate	RateDeactivate	bubbleLeft	bubbleRight	deltaGDaggerBacktrack	hybridLen	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	logPrior	chiSquared
760	1	-3.2793738279	21.7427521496	0.0630994373	0.0938425697	1.0000000000	3.0000000000	3.9432572019	10.0000000000	19.4030030487	0.1230000000	0.1210000000	0.1010000000	0.0960000000	0.0580000000	0.1520000000	0.1410000000	0.1050000000	0.1050000000	0.0630000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0070000000	0.0040000000	0.0020000000	0.0020000000	0.0030000000	0.1420000000	0.1290000000	0.1320000000	0.0910000000	0.0810000000	0.0260000000	0.0250000000	0.0140000000	0.0190000000	0.0070000000	0.0210000000	0.0160000000	0.0140000000	0.0150000000	0.0150000000	-11.712480	0.147857
780	1	-3.2782869207	21.7427521496	0.0625446409	0.0938425697	1.0000000000	3.0000000000	3.8553874188	9.0000000000	19.4030030487	0.0020000000	0.0010000000	0.0030000000	0.0050000000	0.0020000000	0.0750000000	0.0770000000	0.0650000000	0.0760000000	0.0540000000	0.0000000000	0.0030000000	0.0020000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0020000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.1200000000	0.1060000000	0.0960000000	0.0910000000	0.0580000000	0.0220000000	0.0200000000	0.0140000000	0.0210000000	0.0130000000	0.0420000000	0.0370000000	0.0280000000	0.0280000000	0.0260000000	-11.714708	0.181975
800	2	-3.2782924936	21.7427521496	0.0625446409	0.0938425697	1.0000000000	2.0000000000	3.8548332505	11.0000000000	19.4030030487	0.0390000000	0.0280000000	0.0350000000	0.0290000000	0.0180000000	0.0000000000	0.0070000000	0.0020000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0040000000	0.0000000000	0.0000000000	0.0030000000	0.0010000000	0.0030000000	0.0000000000	0.0000000000	0.1040000000	0.1000000000	0.0720000000	0.0610000000	0.0530000000	0.0060000000	0.0030000000	0.0030000000	0.0010000000	0.0020000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	-11.714780	0.117156
820	1	-3.2781193804	21.7427521496	0.0625441267	0.0938425697	1.0000000000	2.0000000000	3.8548332505	11.0000000000	19.4030030487	0.2660000000	0.2010000000	0.1700000000	0.1650000000	0.1230000000	0.0250000000	0.0180000000	0.0150000000	0.0120000000	0.0090000000	0.0050000000	0.0060000000	0.0030000000	0.0030000000	0.0020000000	0.0020000000	0.0030000000	0.0030000000	0.0020000000	0.0010000000	0.1240000000	0.1210000000	0.1260000000	0.0960000000	0.0600000000	0.0270000000	0.0190000000	0.0110000000	0.0130000000	0.0070000000	0.0050000000	0.0030000000	0.0030000000	0.0010000000	0.0020000000	0.0010000000	0.0060000000	0.0060000000	0.0050000000	0.0010000000	-11.714725	0.079588
840	2	-3.5876504195	22.0687004338	0.0609774118	0.0935254827	3.0000000000	2.0000000000	3.8548332505	11.0000000000	19.4030047148	0.0430000000	0.0370000000	0.0350000000	0.0330000000	0.0250000000	0.0060000000	0.0040000000	0.0040000000	0.0010000000	0.0030000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0090000000	0.0060000000	0.0040000000	0.0030000000	0.0000000000	0.1110000000	0.0790000000	0.0750000000	0.0670000000	0.0540000000	0.0030000000	0.0050000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	-11.787567	0.112502
860	2	-3.5875789396	22.0340710025	0.0609821967	0.0935290305	3.0000000000	2.0000000000	3.8554182192	10.0000000000	19.1725237654	0.0210000000	0.0300000000	0.0270000000	0.0230000000	0.0230000000	0.0100000000	0.0120000000	0.0140000000	0.0190000000	0.0170000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0040000000	0.0010000000	0.0030000000	0.0060000000	0.0000000000	0.0160000000	0.0110000000	0.0150000000	0.0120000000	0.0100000000	0.0030000000	0.0080000000	0.0110000000	0.0020000000	0.0030000000	0.0040000000	0.0030000000	0.0030000000	0.0050000000	0.0080000000	-11.835568	0.117882
880	1	-3.5896251210	21.8467219096	0.0609699540	0.0935290305	3.0000000000	2.0000000000	5.1009966375	10.0000000000	20.3456366784	0.0600000000	0.0460000000	0.0540000000	0.0470000000	0.0380000000	0.0410000000	0.0260000000	0.0240000000	0.0240000000	0.0070000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0070000000	0.0030000000	0.0030000000	0.0030000000	0.0000000000	0.0400000000	0.0300000000	0.0320000000	0.0200000000	0.0110000000	0.0040000000	0.0040000000	0.0030000000	0.0080000000	0.0030000000	0.0050000000	0.0020000000	0.0070000000	0.0040000000	0.0010000000	-11.534011	0.087810
900	1	-3.7714796439	21.8438755669	0.0615354008	0.0935288260	3.0000000000	3.0000000000	0.3894860900	10.0000000000	17.4583358182	0.0820000000	0.0880000000	0.0700000000	0.0580000000	0.0390000000	0.0230000000	0.0170000000	0.0130000000	0.0120000000	0.0060000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0100000000	0.0070000000	0.0050000000	0.0040000000	0.0040000000	0.0260000000	0.0280000000	0.0130000000	0.0160000000	0.0000000000	0.0080000000	0.0070000000	0.0040000000	0.0000000000	0.0000000000	0.0090000000	0.0020000000	0.0010000000	0.0040000000	0.0010000000	-13.497397	0.067624
920	1	-2.7390820380	21.8438755669	0.0601429822	0.0873413879	1.0000000000	2.0000000000	3.4482680128	11.0000000000	17.5950800193	0.2890000000	0.2230000000	0.1980000000	0.1870000000	0.1270000000	0.0240000000	0.0140000000	0.0140000000	0.0110000000	0.0050000000	0.0030000000	0.0060000000	0.0020000000	0.0030000000	0.0020000000	0.0030000000	0.0010000000	0.0020000000	0.0010000000	0.0020000000	0.1720000000	0.1410000000	0.1610000000	0.1440000000	0.0840000000	0.0150000000	0.0190000000	0.0180000000	0.0160000000	0.0060000000	0.0060000000	0.0070000000	0.0020000000	0.0030000000	0.0000000000	0.0050000000	0.0090000000	0.0010000000	0.0050000000	0.0010000000	-11.969618	0.128570
940	1	-3.4457672892	21.8438755669	0.0601102170	0.0873413879	3.0000000000	3.0000000000	3.4482680128	10.0000000000	17.5950800193	0.0870000000	0.0600000000	0.0700000000	0.0450000000	0.0280000000	0.0210000000	0.0230000000	0.0310000000	0.0220000000	0.0220000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0020000000	0.0020000000	0.0040000000	0.0020000000	0.0230000000	0.0260000000	0.0200000000	0.0210000000	0.0120000000	0.0060000000	0.0050000000	0.0040000000	0.0040000000	0.0010000000	0.0050000000	0.0030000000	0.0020000000	0.0040000000	0.0020000000	-12.034521	0.075267
960	1	-4.8113044541	21.8422290954	0.0600942116	0.0793338610	1.0000000000	3.0000000000	3.4482662275	10.0000000000	17.5950791411	0.1430000000	0.1200000000	0.0980000000	0.0830000000	0.0510000000	0.0310000000	0.0250000000	0.0230000000	0.0290000000	0.0180000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0080000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.0270000000	0.0330000000	0.0230000000	0.0190000000	0.0220000000	0.0020000000	0.0020000000	0.0040000000	0.0060000000	0.0040000000	0.0010000000	0.0030000000	0.0000000000	0.0010000000	0.0030000000	-13.377938	0.046450
980	1	-4.8113044541	21.8430110489	0.0600942116	0.0790013402	1.0000000000	3.0000000000	4.7344076011	10.0000000000	17.6031405637	0.0640000000	0.0600000000	0.0650000000	0.0610000000	0.0290000000	0.0770000000	0.0980000000	0.0720000000	0.0560000000	0.0400000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0020000000	0.0030000000	0.0030000000	0.0010000000	0.1010000000	0.0720000000	0.0830000000	0.0580000000	0.0540000000	0.0230000000	0.0160000000	0.0140000000	0.0110000000	0.0110000000	0.0180000000	0.0180000000	0.0100000000	0.0080000000	0.0060000000	-13.238096	0.109734
1000	2	-4.8102702586	21.8430109187	0.0600942116	0.0790013402	2.0000000000	3.0000000000	5.2680471721	11.0000000000	24.8721776150	0.0040000000	0.0020000000	0.0000000000	0.0030000000	0.0020000000	0.0020000000	0.0010000000	0.0040000000	0.0050000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0070000000	0.0010000000	0.0030000000	0.0080000000	0.0000000000	0.0010000000	0.0000000000	0.0030000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-11.910177	0.144605
1020	1	-4.8102881357	21.8430109187	0.0600942116	0.0790013402	3.0000000000	2.0000000000	3.1284169230	10.0000000000	24.8721776150	0.1390000000	0.0930000000	0.0780000000	0.0760000000	0.0460000000	0.0450000000	0.0340000000	0.0150000000	0.0320000000	0.0140000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0050000000	0.0040000000	0.0070000000	0.0040000000	0.0030000000	0.0320000000	0.0300000000	0.0230000000	0.0280000000	0.0210000000	0.0040000000	0.0020000000	0.0070000000	0.0070000000	0.0020000000	0.0070000000	0.0060000000	0.0040000000	0.0010000000	0.0020000000	-12.100819	0.052122
1040	1	-4.8102704941	21.9341942391	0.0600942402	0.0790013402	3.0000000000	1.0000000000	3.1284169230	10.0000000000	24.8721776150	0.0080000000	0.0100000000	0.0110000000	0.0050000000	0.0000000000	0.1240000000	0.0930000000	0.0880000000	0.0550000000	0.0450000000	0.0020000000	0.0020000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0360000000	0.0250000000	0.0270000000	0.0230000000	0.0170000000	0.1120000000	0.0880000000	0.0830000000	0.0800000000	0.0420000000	0.0120000000	0.0110000000	0.0080000000	0.0030000000	0.0050000000	0.0110000000	0.0080000000	0.0060000000	0.0090000000	0.0000000000	-12.090630	0.168336
1060	1	-4.7270143073	21.9394042187	0.0600942402	0.0519680888	3.0000000000	1.0000000000	3.1284169230	10.0000000000	24.8765839615	0.3970000000	0.2840000000	0.2520000000	0.2130000000	0.1520000000	0.0750000000	0.0510000000	0.0560000000	0.0440000000	0.0360000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0380000000	0.0290000000	0.0140000000	0.0190000000	0.0120000000	0.0700000000	0.0600000000	0.0640000000	0.0570000000	0.0330000000	0.0040000000	0.0090000000	0.0020000000	0.0010000000	0.0040000000	0.0070000000	0.0050000000	0.0050000000	0.0050000000	0.0010000000	-11.519818	0.122833
1080	2	-4.7270913720	21.6647399746	0.0607656099	0.0528210055	2.0000000000	2.0000000000	3.1284169230	11.0000000000	24.8765852906	0.0060000000	0.0060000000	0.0080000000	0.0030000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0020000000	0.0020000000	0.0040000000	0.0010000000	0.0000000000	0.0320000000	0.0160000000	0.0170000000	0.0110000000	0.0040000000	0.0020000000	0.0010000000	0.0000000000	0.0020000000	0.0010000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	-11.586245	0.136414
1100	1	-4.7270913720	21.6634533210	0.0513665993	0.0512133436	2.0000000000	3.0000000000	3.2447300287	11.0000000000	24.1910379352	0.0130000000	0.0110000000	0.0060000000	0.0090000000	0.0080000000	0.0020000000	0.0020000000	0.0020000000	0.0050000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0050000000	0.0020000000	0.0020000000	0.0000000000	0.0000000000	0.0700000000	0.0320000000	0.0260000000	0.0270000000	0.0190000000	0.0030000000	0.0010000000	0.0010000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	-11.569802	0.128783
1120	1	-4.7270490423	21.6613523253	0.0513665993	0.0500186106	2.0000000000	2.0000000000	7.6863062994	11.0000000000	24.2082510065	0.0110000000	0.0080000000	0.0050000000	0.0020000000	0.0020000000	0.0010000000	0.0040000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0120000000	0.0080000000	0.0120000000	0.0060000000	0.0060000000	0.0020000000	0.0030000000	0.0030000000	0.0020000000	0.0010000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-11.796308	0.136341
1140	2	-3.6621952957	21.6616628047	0.0452330198	0.0704730220	1.0000000000	1.0000000000	7.7071324407	10.0000000000	24.2082510065	0.0260000000	0.0090000000	0.0240000000	0.0090000000	0.0110000000	0.0230000000	0.0210000000	0.0180000000	0.0120000000	0.0100000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0240000000	0.0140000000	0.0160000000	0.0180000000	0.0090000000	0.0020000000	0.0050000000	0.0040000000	0.0080000000	0.0030000000	0.0040000000	0.0060000000	0.0030000000	0.0030000000	0.0020000000	-10.788232	0.122346
1160	1	-3.7449989143	22.2332422567	0.0391967295	0.0704730220	2.0000000000	1.0000000000	7.7071324407	10.0000000000	33.6130950979	0.1070000000	0.1160000000	0.1080000000	0.0710000000	0.0600000000	0.1140000000	0.1170000000	0.0920000000	0.0860000000	0.0590000000	0.0010000000	0.0030000000	0.0010000000	0.0020000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0010000000	0.1210000000	0.1000000000	0.0870000000	0.0860000000	0.0460000000	0.0330000000	0.0420000000	0.0240000000	0.0230000000	0.0140000000	0.0320000000	0.0290000000	0.0280000000	0.0230000000	0.0190000000	-10.060129	0.116827
1180	1	-3.8032041965	22.2332357622	0.0386764301	0.0704754584	2.0000000000	3.0000000000	7.7067858275	10.0000000000	33.6130950979	0.0050000000	0.0010000000	0.0070000000	0.0020000000	0.0030000000	0.0050000000	0.0010000000	0.0050000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0040000000	0.0030000000	0.0040000000	0.0060000000	0.0020000000	0.0020000000	0.0030000000	0.0020000000	0.0030000000	0.0010000000	0.0030000000	0.0030000000	0.0010000000	0.0010000000	0.0030000000	-10.118269	0.143404
1200	1	-3.8031635457	22.7638666701	0.0627982786	0.0699658955	1.0000000000	1.0000000000	10.1573650911	11.0000000000	33.0924161492	0.1080000000	0.0650000000	0.0690000000	0.0290000000	0.0110000000	0.0130000000	0.0100000000	0.0060000000	0.0050000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0330000000	0.0150000000	0.0130000000	0.0120000000	0.0060000000	0.0150000000	0.0080000000	0.0070000000	0.0020000000	0.0000000000	0.0020000000	0.0030000000	0.0020000000	0.0010000000	0.0000000000	0.0030000000	0.0070000000	0.0020000000	0.0000000000	0.0010000000	-11.454502	0.061477
1220	1	-3.8031635457	21.2696514132	0.0628015833	0.0686357704	2.0000000000	3.0000000000	10.1573650911	11.0000000000	35.2528155832	0.0050000000	0.0050000000	0.0060000000	0.0020000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0050000000	0.0070000000	0.0030000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-11.285463	0.141970
1240	2	-3.8029730678	21.2759161591	0.0627975964	0.0686357704	2.0000000000	1.0000000000	11.9485466060	11.0000000000	33.7479880777	0.0040000000	0.0060000000	0.0020000000	0.0010000000	0.0000000000	0.0030000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0080000000	0.0060000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0030000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-12.565497	0.142874
1260	2	-3.8030441377	21.5091190127	0.0627975964	0.0686556356	2.0000000000	1.0000000000	11.9485466060	10.0000000000	64.7187714807	0.0050000000	0.0000000000	0.0020000000	0.0010000000	0.0000000000	0.0040000000	0.0020000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0050000000	0.0020000000	0.0020000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	-12.019220	0.144456
1280	1	-3.1089249290	21.5092076291	0.0633624258	0.0686556356	2.0000000000	2.0000000000	11.9485488556	10.0000000000	64.7180620604	0.0010000000	0.0040000000	0.0040000000	0.0000000000	0.0000000000	0.0030000000	0.0010000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0050000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0020000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	-11.711139	0.145024
1300	1	-3.1089249290	21.5092076291	0.0639654502	0.0686551763	1.0000000000	1.0000000000	11.9392538279	10.0000000000	54.8901991650	0.0140000000	0.0050000000	0.0050000000	0.0050000000	0.0010000000	0.0090000000	0.0060000000	0.0100000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0130000000	0.0050000000	0.0060000000	0.0030000000	0.0010000000	0.0040000000	0.0030000000	0.0020000000	0.0030000000	0.0000000000	0.0110000000	0.0010000000	0.0030000000	0.0010000000	0.0000000000	-11.655503	0.134994
1320	1	-3.1088749153	21.5092427051	0.0589979919	0.0779447139	1.0000000000	1.0000000000	11.7669991085	9.0000000000	69.3542310640	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0080000000	0.0050000000	0.0040000000	0.0050000000	0.0000000000	0.0010000000	0.0020000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0130000000	0.0070000000	0.0010000000	0.0000000000	0.0000000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0070000000	0.0010000000	0.0010000000	0.0040000000	0.0000000000	-11.766084	0.145738
1340	1	-2.0790984674	21.5092427051	0.0519382811	0.0762841378	2.0000000000	2.0000000000	11.7705617337	9.0000000000	76.1954372053	0.0010000000	0.0010000000	0.0010000000	0.0020000000	0.0000000000	0.0140000000	0.0110000000	0.0050000000	0.0050000000	0.0010000000	0.0010000000	0.0030000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0130000000	0.0160000000	0.0090000000	0.0030000000	0.0010000000	0.0020000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0070000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	-12.202853	0.143982
