State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	logPrior	rho
1976	12	-5.1405855866	4.6743342334	30.557143616	0.5794891706	3.1734488563	29.3308156523	12.819227	14.777674	16.244215	17.564598	21.694307	22.969209	24.264732	25.016213	25.665603	12.166643	12.682741	13.14753	13.357154	13.593467	-15.943611	0.698241
1977	12	-4.2383591546	4.4583560113	35.4477870247	0.7845631683	3.3753625382	27.896168393	13.497998	15.402153	16.860082	18.016121	21.807248	22.96423	23.790779	24.327759	25.200398	12.22496	12.750401	13.305649	13.511979	13.796189	-14.623501	0.703263
1978	12	-4.4162586995	4.5083998613	31.5063202038	0.7091147651	3.3506736748	27.9939684099	13.037723	15.182805	16.427633	17.841847	21.82537	22.902497	23.696254	24.642709	25.165054	12.293484	12.87589	13.444254	13.618143	13.84278	-14.77689	0.685775
1979	12	-7.1000903211	4.5999263765	30.8580984108	0.5761910258	3.3221408081	27.9299529217	12.867627	14.711535	16.001923	17.569565	21.336139	22.522503	23.512721	24.235034	24.88204	12.109031	12.549306	12.84969	13.142711	13.275247	-21.020673	0.699218
1980	12	-3.7343769011	4.5179575016	26.9572506039	0.6430502396	3.2843336605	28.3371150341	13.114524	14.940609	16.481637	17.690175	21.652865	22.983917	24.080274	24.732897	25.523742	11.80629	12.596363	13.126445	13.560768	13.934409	-13.486317	0.701302
1981	12	-3.8257178625	4.5153637112	36.4724354761	0.7724669349	3.3427038286	28.3719341649	12.918309	14.946543	16.338233	17.759146	21.697246	22.935421	24.019101	24.586082	25.356509	11.727488	12.513228	13.116533	13.446344	13.706453	-13.872087	0.704098
1982	12	-4.5017225875	4.5738361642	30.8664056636	0.6607310425	3.0459424117	28.253531758	13.365586	15.224446	16.484204	17.668616	21.220317	22.524832	23.755448	24.143134	25.105743	12.088125	12.701821	13.111946	13.400254	13.654253	-14.823654	0.689906
1983	12	-4.1580473045	4.65361195	46.6581401931	1.0526621024	2.8700556163	29.4211609741	13.431511	15.180266	16.629097	17.772942	21.614523	22.964199	24.105404	24.850175	25.624472	12.079004	12.823045	13.385256	13.729996	14.009646	-14.600822	0.701595
1984	12	-4.1883608009	4.5342428606	48.521027597	1.0548414442	3.3672795996	28.4032987321	12.941617	14.815359	16.465735	17.713476	21.787082	23.014614	24.079849	24.743579	25.395885	11.953646	12.508628	13.085694	13.362594	13.66879	-14.804342	0.699864
1985	12	-5.0761617996	4.7144135975	36.7257846719	0.7150962055	2.8975393824	29.5197346981	13.227332	15.013737	16.186827	17.611025	21.414628	22.662592	24.145687	24.84471	25.781169	12.317335	12.876207	13.27266	13.712133	13.783007	-15.958245	0.686175
1986	12	-4.0938550011	4.6082720232	38.3290947777	0.7705558019	2.9733650972	29.0561428506	13.436122	15.094641	16.556153	17.744623	21.64559	22.878022	23.878242	24.546968	25.595363	11.922707	12.507937	13.123351	13.51973	13.742594	-14.241907	0.691584
1987	12	-4.5002370072	4.5541643291	39.9398422895	0.7635332729	3.0731409033	28.504713951	13.533312	15.340566	16.623199	17.876779	21.570344	22.704427	23.724241	24.549448	25.119833	11.95338	12.544677	12.974616	13.335707	13.528198	-15.04651	0.701386
1988	12	-4.6257784655	4.5878323572	41.1193582115	0.9616828412	3.2781072877	27.8534529808	12.926835	14.833048	16.155805	17.498007	21.383483	22.51643	23.64347	24.258931	25.077215	12.422924	12.914598	13.313021	13.642205	13.815102	-15.400265	0.700396
1989	12	-3.8641128089	4.4674532333	44.0911529101	1.1072121665	3.3184161629	27.7409167418	13.196659	15.124528	16.534602	17.893057	21.612828	22.807731	23.749496	24.266866	24.954615	11.875156	12.672301	13.163164	13.50529	13.884653	-14.309064	0.681262
1990	12	-4.9186553338	4.5553609536	40.6693441367	0.8066728585	3.3037121742	28.3127266393	12.948176	14.993303	16.467757	17.901996	21.551305	22.913979	23.805529	24.542425	25.348378	12.213556	12.784277	13.099345	13.474432	13.544771	-15.905878	0.688617
1991	12	-4.6698679562	4.6374407758	34.1055356432	0.7246572247	3.0772174058	28.8296772156	13.15459	15.004231	16.384388	17.793903	21.643597	22.834085	23.920278	24.807445	25.420781	12.330571	13.013145	13.468394	13.725189	14.007455	-15.172231	0.685649
1992	12	-5.0243033983	4.5285486403	24.0807429518	0.5579838882	3.2396876377	27.7769392172	13.187952	15.194873	16.522985	17.737318	21.501698	22.595393	23.655384	24.22716	24.860377	12.317011	12.70192	13.057651	13.365486	13.544364	-15.727254	0.695558
1993	12	-4.3435755238	4.532693855	19.2450237845	0.5540835901	3.3636699356	27.7633303106	12.908305	14.957845	16.357055	17.662071	21.41155	22.704999	23.645527	24.353059	24.955395	12.314525	12.868467	13.341126	13.644427	13.887661	-14.305	0.704958
1994	12	-3.9738155521	4.6162960006	27.5433084739	0.6000734721	3.0343980196	28.6956319147	13.11015	15.08892	16.250329	17.596024	21.301837	22.799846	23.7425	24.622801	25.179797	11.732206	12.425747	12.905575	13.377574	13.594948	-13.751133	0.688622
1995	12	-4.8204760726	4.643659573	27.0171652223	0.5572943847	2.9749581431	29.1396487841	13.471831	15.2426	16.573587	17.776745	21.4585	22.672839	23.967353	24.536377	25.400036	12.098563	12.648528	13.001974	13.390204	13.587673	-15.234368	0.687794
1996	12	-4.6595449606	4.7216031626	23.3556841036	0.5268545408	2.9344351331	29.4124948198	13.014029	14.889459	16.196129	17.493194	21.263945	22.804633	24.088939	24.920067	25.661092	12.14039	12.563081	13.117456	13.453603	13.679081	-14.762551	0.69964
1997	12	-4.3841285679	4.6287924679	20.2086963766	0.51099749	3.0535024048	29.0413620244	13.155821	15.034041	16.477483	17.644642	21.57609	22.950669	24.077984	24.770436	25.56283	12.041754	12.610763	13.110046	13.375585	13.711889	-14.260658	0.67287
1998	12	-5.3179474305	4.7287907301	4.8553033051	0.3943640888	3.0048745227	29.6691080635	12.935436	14.96042	16.199074	17.58405	21.506723	22.931186	24.163699	24.992034	25.879532	12.274792	12.760064	13.139527	13.542702	13.789139	-15.776115	0.702272
1999	12	-4.9624825677	4.6070503439	2.5745963171	0.3886938488	3.0979271449	28.9565189819	13.291674	15.288722	16.554431	17.745467	21.761395	22.998332	24.016392	24.711591	25.693688	12.342564	12.812697	13.277236	13.505969	13.765957	-15.244125	0.673327
2000	12	-5.8871276334	4.5560570856	0.5557105489	0.3586639786	3.17308907	28.2627499692	13.525941	15.223464	16.689381	17.866757	21.569666	22.730465	23.795781	24.376073	25.006567	12.171399	12.603537	13.03731	13.172072	13.281007	-18.194582	0.672713
2001	12	-3.9670972448	4.6130585436	0.3043210503	0.41493038	2.9534592824	28.746769686	13.435518	15.18068	16.527543	17.90257	21.442015	22.898085	23.650559	24.515067	25.466939	12.169683	12.91503	13.459337	13.837583	14.150931	-14.757993	0.702162
2002	12	-4.7951154563	4.5697792954	6.5506764661	0.3826982966	3.1751769301	29.3103290084	13.41722	15.38845	16.604695	18.153093	21.939454	23.398128	24.352273	24.967843	25.782952	12.019279	12.541083	12.958977	13.210005	13.409841	-14.804335	0.670399
2003	12	-3.9154197184	4.6016166927	0.2054713257	0.3839823985	3.0529815867	29.1832953986	13.367733	15.08929	16.573541	17.700801	21.678098	23.014036	24.112094	24.91719	25.678121	11.744519	12.536681	13.068487	13.430613	13.796123	-15.070986	0.702878
2004	12	-4.6602648754	4.6155290984	2.5271335967	0.4007341366	3.0548607488	28.0499423026	13.097811	14.923762	16.185978	17.410028	21.10364	22.46821	23.473949	24.261227	24.878415	12.182253	12.707068	13.103485	13.483503	13.752167	-14.652831	0.692862
2005	12	-4.4478667125	4.5577570298	5.7065763409	0.4070304821	3.107281273	28.8668810612	13.36343	15.366018	16.726179	18.021233	21.801638	23.106523	24.180269	24.830974	25.483941	12.140977	12.610161	13.154043	13.392146	13.759683	-14.167455	0.69809
2006	12	-5.3660431913	4.6471987288	1.968417443	0.3643063616	3.2438785412	29.3877221374	12.854237	14.999597	16.183655	17.635587	21.760551	23.17191	24.343193	25.036802	25.906683	12.147652	12.680026	13.020419	13.336945	13.596618	-16.146738	0.674199
2007	12	-4.2615642116	4.4479588977	4.8204291875	0.424949105	3.3156808777	27.6424277211	13.536831	15.524143	16.818576	18.124162	21.5958	22.864882	23.832576	24.371489	24.943722	12.151563	12.846341	13.23515	13.567029	13.810304	-13.981136	0.701155
2008	12	-5.3679896334	4.5641731369	1.3456041775	0.3790359634	3.2543932262	28.7361455219	13.284322	15.184399	16.568405	17.980582	21.914601	23.047573	24.269743	24.889602	25.547255	12.429215	12.833359	13.249496	13.61853	13.835751	-16.409781	0.67949
2009	12	-5.1554866995	4.5609649743	1.1326414766	0.363271958	3.165242726	28.8298589021	13.414906	15.399957	16.717342	18.073202	21.846178	23.011557	24.156632	24.795191	25.411379	12.141472	12.66816	13.000771	13.274986	13.524611	-16.028755	0.689563
2010	12	-4.695494072	4.5234359023	0.1722665162	0.3869797319	3.2719198036	28.3128929933	13.414757	15.243852	16.695614	18.057993	21.775469	23.019871	24.016012	24.713042	25.442698	12.372949	12.884797	13.373176	13.630003	13.853738	-16.756452	0.684009
2011	12	-4.132591443	4.5786231078	0.1959738188	0.3947972706	3.2384971345	28.3973597707	13.048751	14.838879	16.26336	17.639474	21.346301	22.739578	23.79686	24.442055	25.499591	12.169588	12.722059	13.266503	13.657876	13.931009	-15.523144	0.69562
2012	12	-4.549276758	4.5732737092	0.3614051218	0.3918695309	3.1406886305	28.2026024798	13.29914	15.021657	16.52054	17.853598	21.468954	22.598712	23.77098	24.229438	25.194425	12.250164	12.785111	13.337853	13.513859	13.739684	-15.657366	0.692478
2013	12	-4.1133313167	4.5628200718	0.6010531781	0.3886404769	3.2526810149	28.3538379702	13.022323	15.002664	16.301885	17.648664	21.695586	22.844833	23.777575	24.748167	25.473833	12.032311	12.557416	13.080414	13.462759	13.758803	-14.450998	0.698864
2014	12	-4.6804782541	4.5428355292	3.7202338475	0.370502501	3.2744829849	28.8586430986	13.327788	15.199395	16.677544	18.062173	21.841637	23.170331	24.132836	24.977028	25.439733	11.952884	12.464098	12.915024	13.086746	13.387637	-14.64742	0.699099
2015	12	-5.5768328544	4.7508775209	12.6520753462	0.4297306426	2.6846939623	29.3397352872	13.394475	15.12195	16.276132	17.402928	21.021783	22.499494	23.387602	24.237912	25.187928	11.968174	12.575998	12.889379	13.226712	13.52275	-16.434693	0.69779
2016	12	-4.762396933	4.6787269934	4.1235438676	0.4034052819	3.0282056561	29.0517324055	13.042814	15.019742	16.242756	17.517237	21.223186	22.714171	23.999817	24.510642	25.702179	12.173694	12.853739	13.297507	13.606923	13.895712	-14.680949	0.698781
2017	12	-4.5631690802	4.6186729668	0.2907119249	0.3802961005	3.1283715308	28.8701863204	13.082012	15.185366	16.422112	17.71459	21.659732	23.000673	23.956566	25.047871	25.578113	12.139598	12.725825	13.241334	13.502886	13.771047	-15.834857	0.693505
2018	12	-4.3442505906	4.544198122	4.4020221469	0.3959322307	3.3261760279	28.0728732857	12.925342	14.969766	16.319575	17.738082	21.459991	22.911938	23.629656	24.35805	25.157156	11.900324	12.475849	12.993889	13.292289	13.520706	-14.013024	0.684894
2019	12	-4.7032774396	4.5965122537	3.0680072945	0.4007377602	2.9824428559	28.3539847097	13.453789	15.197908	16.662867	17.705647	21.379723	22.715766	23.598013	24.215481	25.202976	12.212112	12.723179	13.227906	13.468422	13.67111	-14.699913	0.687818
2020	12	-4.8771882013	4.449839633	7.1805903484	0.4145872608	3.3108845125	27.7757339068	13.715878	15.570866	16.83914	18.110775	21.693519	22.953614	23.779484	24.459595	24.975056	12.270171	12.750595	13.089515	13.416519	13.580465	-15.132643	0.674292
2021	12	-4.3714774987	4.5857268459	0.3092476859	0.4047391782	3.1785995875	27.8909763555	13.083485	14.969438	16.131022	17.530163	21.088911	22.477151	23.585391	24.324196	24.900258	12.228467	12.890474	13.360323	13.757793	13.873783	-15.473965	0.693481
2022	12	-4.3372225127	4.6391861346	11.4821800367	0.4734907667	2.9358953273	28.4851079595	13.290273	15.128421	16.350137	17.647299	21.241902	22.519838	23.806389	24.343994	25.133712	12.165099	12.729401	13.277016	13.616118	13.839471	-13.98722	0.689295
2023	12	-4.7981520721	4.6288242772	8.6758556786	0.4489369896	3.2104160887	28.8121656772	13.062982	14.963967	16.360596	17.665095	21.62879	23.110891	24.225312	24.80847	25.643484	12.487614	13.048884	13.475659	13.890103	14.106946	-14.813246	0.679208
2024	12	-4.2604118658	4.6352361305	10.9634122057	0.4528406148	2.9202379829	29.0662001877	13.444617	15.175148	16.539317	17.609953	21.396067	22.831764	23.79529	24.570615	25.668429	12.05182	12.659216	13.186897	13.55578	13.831826	-13.826398	0.691478
2025	12	-4.4704398024	4.6561624893	10.7142455543	0.4673517752	3.0306890905	28.2221809621	13.086378	14.802177	16.159524	17.279491	21.175196	22.475694	23.520435	24.163315	24.926737	12.168216	12.785493	13.23443	13.679815	13.882801	-14.202573	0.694707
2026	12	-4.7097788766	4.5264179569	10.2937593705	0.4325689389	3.2480192631	27.9843867727	13.272218	15.207767	16.564552	17.712371	21.520606	22.828043	23.755927	24.366249	25.09605	12.07834	12.589851	13.026953	13.38917	13.442048	-14.759996	0.663918
2027	12	-4.5872068846	4.5617985424	13.5013948032	0.4474550712	3.3628260525	28.5799801887	12.939772	14.865875	16.330434	17.832517	21.708778	22.906824	24.220455	24.685905	25.534199	12.076154	12.611451	13.062328	13.349592	13.528942	-14.543621	0.683116
2028	12	-3.8797403667	4.6974209282	8.5371321502	0.4496375079	2.7345195576	29.381436489	13.45333	15.016881	16.273944	17.614967	21.11428	22.591893	23.696138	24.472765	25.366802	11.92229	12.509581	13.090091	13.599415	13.977783	-13.087664	0.700273
2029	12	-4.1089801456	4.6984285466	8.4033244349	0.4418079143	2.7491637172	29.5702275192	13.434201	15.139121	16.483187	17.697446	21.491697	22.772719	23.949791	24.783244	25.479547	11.985423	12.654696	13.190749	13.636809	13.8958	-13.460314	0.690519
2030	12	-6.0683905428	4.7108403298	12.6327184775	0.4327273631	2.7273690503	29.9540617895	13.764221	15.520865	16.748122	17.817973	21.546563	23.117342	24.100046	25.033413	25.892023	12.382166	12.842339	13.249355	13.532698	13.802112	-17.656327	0.703145
2031	12	-4.8120310014	4.5997950255	4.0378980098	0.4222748369	3.2049329324	28.0993607939	13.039448	14.912973	16.170269	17.69512	21.395753	22.657811	23.834624	24.39562	25.166409	12.359482	12.977343	13.443107	13.77986	13.909498	-14.875999	0.665141
2032	12	-4.8904797262	4.6500782924	4.6414345467	0.4027128475	3.0611889692	28.8819977877	13.162285	15.051966	16.286967	17.650173	21.397328	22.711369	23.888952	24.851176	25.432612	12.248466	12.720306	13.202951	13.35139	13.803404	-14.950762	0.673218
2033	12	-3.8320091127	4.5495295085	6.5587309497	0.4671835417	3.0563263833	28.2994699903	13.437928	15.130985	16.605546	17.951076	21.503727	22.895495	23.817272	24.532153	25.134339	12.171264	12.937746	13.496989	13.949399	14.145357	-13.155513	0.697297
2034	12	-3.8156477337	4.4164530858	6.1396991917	0.4414146529	3.3604334766	27.8803471232	13.483142	15.373214	16.783401	18.162954	21.828661	23.100836	23.857193	24.632846	25.063141	11.968805	12.647846	13.320728	13.592013	13.92931	-13.262365	0.6981
2035	12	-4.396783652	4.6146096969	17.0026835758	0.5026085509	3.0651786923	28.3598958628	13.131629	14.934641	16.306151	17.525049	21.310888	22.60743	23.56056	24.258559	25.241318	12.079782	12.664899	13.181614	13.501801	13.703983	-14.238473	0.690449
2036	12	-4.4397228977	4.5260615371	19.3994400357	0.4825735425	3.2491174095	28.6018087348	13.284679	15.237945	16.732529	17.867037	21.794425	23.13809	24.009632	24.743854	25.237657	11.903763	12.560545	12.8539	13.165847	13.473902	-14.434385	0.67438
2037	12	-3.9173403329	4.5880016695	26.3706557642	0.6281818488	3.1626173415	28.3777320677	13.054414	14.809701	16.223105	17.454208	21.439834	22.677878	23.639785	24.543003	25.274261	11.868325	12.582939	13.195418	13.548893	13.88702	-13.686796	0.703993
2038	12	-4.1168942327	4.662684646	24.6826532847	0.6249717142	2.9959752303	28.8501483208	12.962975	14.881772	16.075381	17.322709	21.403476	22.680198	23.888988	24.580682	25.491434	12.237019	12.888866	13.489449	13.770272	14.088491	-13.91441	0.703253
2039	12	-4.7680250587	4.5144041535	23.2536505881	0.5079640345	3.3234028733	28.175185844	13.222146	15.18401	16.543007	17.876769	21.588447	22.763089	23.852853	24.447326	25.043825	11.962913	12.493099	12.887307	13.150721	13.384823	-15.16732	0.696479
2040	12	-4.6264767008	4.6515598629	13.6053758209	0.4614934958	3.1596658468	28.9135386709	12.754999	14.88335	16.141142	17.527719	21.551474	22.979633	24.02701	24.934617	25.611014	12.142089	12.714761	13.241489	13.534098	13.722158	-14.54109	0.695618
2041	12	-4.1627361209	4.5179834391	11.2995792338	0.4827795139	3.2782433079	27.8350604191	13.077357	15.134093	16.385002	17.720295	21.427983	22.712927	23.860723	24.579773	24.949683	12.252536	12.827004	13.392039	13.704719	13.986208	-13.80787	0.692747
2042	12	-4.1769930961	4.5579582599	9.7291639064	0.4467374949	3.2290891142	28.6549345714	13.31524	15.158668	16.597784	17.886426	21.715224	23.161825	24.16512	24.842923	25.464499	12.138378	12.724934	13.205541	13.526138	13.919981	-13.735244	0.645007
2043	12	-4.9197078385	4.6252385249	18.3261061137	0.484948059	3.1290383497	29.0309799959	13.154382	15.035788	16.563311	17.900767	21.623412	22.945287	24.218837	24.724093	25.522003	12.242665	12.6927	13.168085	13.465841	13.67377	-15.249343	0.685698
2044	12	-5.4978560945	4.5551097777	16.6182046398	0.4951156215	3.2076791089	27.9745820759	13.304926	15.284162	16.587892	17.901594	21.476081	22.620249	23.812284	24.254727	24.825589	12.453948	12.917775	13.291697	13.623401	13.691006	-16.556311	0.691626
2045	12	-4.6674210151	4.5632047665	22.0124279875	0.5294615261	3.2885109732	28.5259011115	12.923578	15.132502	16.473848	17.86392	21.687237	22.891717	24.154485	24.672016	25.123137	12.191597	12.690965	13.17516	13.549143	13.675126	-14.907341	0.697418
2046	12	-4.3580546993	4.6606495214	23.7812470026	0.5689052923	3.0533496997	29.08010157	12.88452	14.959359	16.243787	17.545033	21.535208	22.872602	23.928684	24.805754	25.480165	12.151474	12.790782	13.201875	13.611301	14.041329	-14.28675	0.702038
2047	12	-4.1978099118	4.5493944505	16.5683951296	0.4910876106	3.1606185131	28.280859446	13.285775	15.1564	16.547129	17.627779	21.536452	22.794452	23.687577	24.285614	25.370607	11.922662	12.511082	13.052446	13.363782	13.625727	-13.931588	0.697367
2048	12	-4.2779699618	4.5764756614	2.9162039942	0.4117841014	2.9935311468	28.3233133751	13.556722	15.367778	16.633682	17.767396	21.363752	22.641315	23.773152	24.376134	24.974106	12.205925	12.72494	13.283297	13.626683	13.902521	-13.943445	0.698461
2049	12	-4.8487627846	4.6008620685	12.1437395565	0.4624396692	3.1473408342	28.3296423339	13.143534	15.153712	16.429907	17.697505	21.320787	22.724855	23.689883	24.443938	25.081149	12.306314	12.821993	13.259774	13.637388	13.829716	-15.007038	0.682336
2050	12	-4.4311500332	4.691002482	1.7834774499	0.3991820812	2.776932056	29.3711013691	13.402519	15.185192	16.404271	17.738929	21.410002	22.715462	23.710426	24.641498	25.574323	12.183764	12.722479	13.229463	13.682677	13.892782	-14.260047	0.700334
2051	12	-6.6064474212	4.5961651641	3.9386615964	0.3715947913	3.1419856253	28.5032330091	13.388407	14.993505	16.548294	17.814249	21.269958	22.833678	23.893746	24.638392	25.245668	12.209778	12.596798	13.003082	13.175186	13.339385	-19.113665	0.650639
2052	12	-4.2087347623	4.7012859362	7.5389605338	0.4500129709	2.7966949416	29.2822467958	13.316188	15.21896	16.330951	17.594833	21.350008	22.725501	23.881031	24.466214	25.440912	12.140442	12.858044	13.443087	13.80757	14.059657	-13.629616	0.682627
2053	12	-4.8100143052	4.7049762557	16.4143760204	0.4852221256	2.9718492898	28.8596527531	12.911466	14.685387	16.127151	17.369926	21.172094	22.634072	23.765629	24.402122	25.204245	12.174545	12.697498	13.120789	13.529944	13.778494	-14.922352	0.686437
2054	12	-4.6778328496	4.6268353492	34.514005426	0.7052746166	3.1216750363	28.8556862384	13.101289	15.01791	16.369066	17.730615	21.570804	22.883933	24.091172	24.739443	25.298253	12.256413	12.763356	13.339239	13.626992	13.874087	-15.191209	0.657059
2055	12	-4.9106684797	4.5941782509	38.987914445	0.793389909	3.3116327468	28.4773118285	12.861345	14.847091	16.358712	17.701292	21.61525	22.830604	23.995046	24.564166	25.44068	12.364714	12.909738	13.221277	13.565935	13.76011	-15.816102	0.694654
2056	12	-4.7385419852	4.5988381064	29.4424451265	0.6510424373	3.2690698891	28.4871190723	12.959108	14.785311	16.416812	17.689137	21.615485	22.952394	23.968024	24.778395	25.504104	12.448424	12.923674	13.300798	13.667827	13.919733	-15.222103	0.696383
2057	12	-4.3251571196	4.4837534282	51.71130432	1.5575142069	3.3839354977	27.5064703293	13.151934	15.010973	16.514827	17.784921	21.422466	22.604903	23.655383	24.110736	24.737081	12.235212	12.816982	13.315862	13.639255	13.874699	-15.424733	0.703637
2058	12	-4.5087156848	4.550886964	54.7622009375	1.4683983953	3.1807373043	28.302726104	13.35302	15.216876	16.54684	17.984425	21.520569	22.770628	23.903067	24.57882	25.153926	12.168694	12.70446	13.204012	13.498598	13.7676	-15.67621	0.674112
2059	12	-4.810430894	4.6331457895	57.2732708702	1.5909581743	3.0332972885	28.5691025078	13.153033	15.129724	16.496986	17.692902	21.402079	22.590174	23.764701	24.308382	25.092942	12.087212	12.809044	13.164051	13.534079	13.654232	-16.271944	0.70111
2060	12	-4.1041005906	4.5041980135	58.0041729172	2.4681414747	3.3980285306	27.8489174543	13.001174	14.903858	16.364846	17.751735	21.551722	22.796572	23.694152	24.520731	25.035698	12.195181	12.746301	13.375291	13.603803	13.85685	-15.48805	0.681373
2061	12	-4.145951271	4.4843036472	45.9659425791	1.1754540593	3.262728369	28.0402029446	13.303931	15.324958	16.702741	18.104291	21.830068	22.963477	24.029579	24.409305	25.078752	12.27406	12.839998	13.311675	13.687711	13.942041	-14.821771	0.690124
2062	12	-5.1408471202	4.5568252712	57.6464482192	1.5035751299	3.3708324874	28.5282000071	12.906818	14.981112	16.500064	17.952837	21.740148	23.15113	24.120575	24.726038	25.387617	12.304607	12.78349	13.358166	13.510562	13.683309	-16.991207	0.675051
2063	12	-3.5530482176	4.4421343007	56.4443255835	2.2366106345	3.341761576	28.2250420867	13.412547	15.233403	16.665106	18.012451	21.753915	22.986845	23.877695	24.547349	25.209132	11.79449	12.626089	13.183441	13.602863	14.044288	-14.561372	0.701133
2064	12	-3.5530482125	4.4347924639	56.5854997008	2.0391564436	3.343162712	28.2250420867	13.294309	15.284899	16.696358	17.962931	21.864224	23.246532	24.00641	24.794358	25.265233	11.649683	12.550955	13.140276	13.547865	13.803774	-14.488392	0.697113
2065	12	-4.3830195449	4.4896252774	51.0688473362	1.1683449352	3.3651931127	28.0121178596	13.118795	15.331496	16.569445	17.919979	21.629368	22.866306	23.961864	24.505476	25.156328	12.071123	12.551841	13.089222	13.358908	13.455884	-15.302249	0.703641
2066	12	-4.1536950114	4.6237694551	60.6830728069	2.0522249573	3.0219579368	28.8548725044	13.208128	15.024428	16.346731	17.778851	21.522239	22.672094	23.839729	24.654766	25.538238	12.047895	12.648047	13.134539	13.46197	13.792679	-15.305993	0.701867
2067	12	-4.69254058	4.655628008	51.4968637252	1.1599652113	2.9691818654	28.9317813883	13.267135	15.137883	16.323439	17.679959	21.469731	22.716249	23.753041	24.738393	25.599	12.16824	12.654896	13.201475	13.469373	13.770194	-15.714285	0.69102
2068	12	-4.0869045266	4.5065732701	48.630713978	1.2815612487	3.3823051973	28.1621434247	13.000535	14.935009	16.456059	17.931326	21.756278	23.05755	23.851962	24.612762	25.231904	12.272169	12.763658	13.287624	13.703986	14.068207	-14.790439	0.684873
2069	12	-4.3700463752	4.4972242449	48.6540922185	1.1490605251	3.267573855	28.1546681455	13.415196	15.226889	16.671015	17.985312	21.752522	22.973589	23.903792	24.609445	25.448486	12.048652	12.69216	13.17969	13.560612	13.762154	-15.225619	0.684263
2070	12	-4.2178671463	4.5107580875	36.6187648941	0.8363365374	3.388267907	28.1721468139	13.169854	15.048806	16.564617	17.845375	21.744501	22.995779	23.962717	24.652974	25.283851	12.324749	12.876403	13.432575	13.684831	14.069919	-14.578402	0.681152
2071	12	-4.1058328577	4.5505502911	30.3468735131	0.6961902515	3.3189666471	28.1867951881	12.884547	14.786718	16.345368	17.744165	21.546988	22.843134	23.665653	24.513839	25.237701	12.135409	12.769924	13.259758	13.57859	13.924305	-14.152927	0.703213
2072	12	-4.6485149647	4.5778264896	35.8057865833	0.66666309	3.0267486549	28.8484964648	13.53102	15.425541	16.802874	18.019072	21.695652	22.99374	23.943599	24.649805	25.271343	12.042144	12.514834	13.068741	13.184072	13.561702	-15.176318	0.701228
2073	12	-3.8815208895	4.4738663588	21.7159965037	0.588178942	3.3574282913	28.2049559749	13.3063	15.231481	16.660354	17.931636	21.835974	23.050821	24.053019	24.721523	25.247492	12.083194	12.754834	13.375056	13.757181	14.056143	-13.638723	0.696151
2074	12	-4.954971206	4.5434395033	23.1762292141	0.5355503937	3.2958719207	28.3976814587	13.160414	15.062347	16.638054	17.897426	21.786568	22.916901	24.07552	24.573158	25.454142	12.338608	12.762163	13.187833	13.449405	13.655078	-15.529529	0.691217
2075	12	-4.2018668309	4.7115099637	14.5883118236	0.4511268903	2.9203626135	29.7389906223	13.207405	14.811767	16.273472	17.567726	21.476301	22.913295	24.059495	24.914916	25.776268	11.842765	12.360958	12.958991	13.296346	13.680134	-13.714171	0.701373
2076	12	-5.1145054523	4.5758960349	15.7593282048	0.4518601007	3.2774875156	28.8336747394	13.135928	15.085167	16.546765	17.89879	21.826037	23.12337	23.988891	24.902545	25.809148	12.239808	12.693226	13.08392	13.322264	13.519747	-15.636217	0.694038
2077	12	-4.0544266977	4.5842378606	3.8503608064	0.4315513873	2.9946396873	28.501703883	13.411607	15.291636	16.610817	17.781479	21.364344	22.807854	23.764351	24.463824	25.251762	12.188743	12.851449	13.383912	13.732365	14.074234	-13.501277	0.702878
2078	12	-4.9522947576	4.5379070987	5.1361972907	0.4213299481	3.1977845083	28.1273255426	13.474618	15.257468	16.640121	18.040142	21.461245	22.814985	23.945084	24.52622	25.287737	12.48133	13.032497	13.424483	13.644092	13.920034	-15.195955	0.684297
2079	12	-5.3439448067	4.7272932576	4.6152474219	0.3780543246	2.9469702417	30.1616469049	13.172635	14.939485	16.388909	17.821261	21.760026	23.139254	24.432118	24.971838	26.061375	12.157872	12.694897	13.096234	13.489336	13.612498	-15.827908	0.678719
2080	12	-5.02330246	4.7335937131	10.9885954558	0.4195612489	2.7969878723	30.0463281944	13.486508	15.173395	16.452183	17.728571	21.522791	22.932225	24.100433	24.920909	25.954619	12.126651	12.622889	13.113704	13.40823	13.721576	-15.18871	0.680262
2081	12	-5.0945270643	4.6329708141	8.9772693421	0.4218307398	3.1835453836	28.7564912359	12.910523	14.93974	16.314819	17.572381	21.489192	22.867936	23.937057	24.444718	25.4249	12.32913	12.741315	13.284312	13.552086	13.723112	-15.40729	0.6747
2082	12	-4.2673275586	4.5728077338	3.2864289141	0.4209579983	3.2855426587	28.2319915166	12.801916	14.956272	16.224095	17.63249	21.581696	22.859373	23.992331	24.463305	25.364165	12.321537	12.906619	13.356288	13.690248	14.023808	-13.907143	0.692559
2083	12	-4.8001130745	4.6481454921	0.6651975321	0.3925719138	2.9533162859	28.1513919072	13.217242	14.840687	16.182938	17.467547	21.035692	22.462195	23.431044	24.139022	24.989533	12.273967	12.736916	13.110743	13.483825	13.741121	-15.573267	0.67884
