State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	rho
36700000	12	-1.9207080239	5.0110438513	80.9830892295	1.8949437818	3.2785408262	25.7588447704	6.444359	8.014734	9.721888	11.960626	16.439583	18.237625	19.454729	20.563822	21.237479	22.353501	6.306983	7.699852	9.783375	13.845246	15.74968	16.952483	18.092214	18.80936	19.911738	0.26408	0.527285	1.012897	1.984743	3.618888	7.365988	16.569778	19.649029	21.983021	1.886058	2.561613	4.17143	5.046736	5.667672	6.322294	6.857779	7.570913	0.222689	0.305855	0.522334	0.647157	0.749803	0.846406	0.93176	1.063212	-9.632985	2.381071
36750000	12	-1.8186687111	5.0006264296	65.1214246421	0.9050503095	3.2355621705	25.8537304628	6.385469	7.966025	9.708714	11.920404	16.453612	18.160878	19.421548	20.553113	21.153485	22.350325	6.067538	7.549318	9.670437	13.740419	15.563511	16.982418	17.955804	18.800688	19.879774	0.262184	0.517507	1.012977	1.942041	3.572352	7.331154	16.604529	19.739862	21.983265	1.749447	2.415336	4.02137	4.858964	5.596097	6.229721	6.799491	7.519825	0.210237	0.277858	0.496414	0.624068	0.725726	0.829295	0.914332	1.044711	-8.865508	2.366617
36800000	12	-2.0251722352	5.1097464745	63.3080930952	0.6954048947	2.979602904	26.7224639532	6.672752	8.139437	9.816425	11.953902	16.242393	18.24604	19.443525	20.567232	21.295701	22.499975	6.393045	7.867296	9.775142	13.718797	15.725675	17.02194	18.046696	18.993154	19.922644	0.261256	0.512402	1.012207	1.935141	3.5821	7.353387	16.590057	19.767167	22.32218	1.985102	2.655834	4.261826	5.082958	5.668687	6.309093	6.829769	7.495148	0.235889	0.319724	0.540391	0.663636	0.754024	0.844608	0.922617	1.039436	-8.807448	2.381246
36850000	12	-1.802189032	5.001771607	53.7777818039	0.6500942376	3.303040124	26.0482696021	6.34991	7.886095	9.709866	11.909613	16.466532	18.288179	19.572455	20.682294	21.537134	22.459101	6.119032	7.577073	9.516072	13.854056	15.736315	17.055586	17.953191	18.928065	19.943097	0.261969	0.521109	1.020215	1.950189	3.625963	7.472814	16.677827	19.932396	22.203101	1.770732	2.366526	4.033262	4.91411	5.606288	6.233418	6.804525	7.542771	0.201317	0.281405	0.494914	0.622752	0.722059	0.82487	0.91987	1.052054	-8.547935	2.374999
36900000	12	-1.8332527639	4.9685415203	37.9176446225	0.4834291232	3.1869219539	25.8146624438	6.617774	8.143525	9.976006	12.18627	16.462648	18.31183	19.602282	20.52316	21.25757	22.278449	6.386044	7.815748	9.78878	13.851592	15.734345	17.053438	18.123166	18.974473	20.040027	0.265044	0.526223	1.037261	1.991366	3.68058	7.500149	16.789109	19.655092	22.072394	1.854093	2.484921	4.127773	5.050008	5.693981	6.359902	6.912764	7.690871	0.213749	0.291505	0.510364	0.640534	0.745646	0.855783	0.939991	1.075078	-8.265125	2.377851
36950000	12	-1.7871092835	4.9450603461	42.2014664767	0.5074706911	3.1658898261	25.8964572994	6.758914	8.169872	10.009315	12.171625	16.5424	18.427753	19.560132	20.544658	21.197938	22.22533	6.257942	7.730396	9.746735	13.897958	15.715563	16.84508	18.019639	18.893875	19.825233	0.261708	0.518579	1.016787	1.936832	3.592756	7.359863	16.555828	19.664951	22.125843	1.744567	2.397979	4.013938	4.89493	5.522854	6.166665	6.78635	7.554212	0.201329	0.27794	0.488333	0.623783	0.721395	0.82024	0.91181	1.049067	-8.321039	2.376739
37000000	12	-1.9723255494	5.0036543713	87.8334075292	1.8318843738	3.1061954729	26.1540524752	6.697829	8.267491	9.915859	12.167632	16.409749	18.296791	19.419642	20.472758	21.223109	22.349981	6.320673	7.84541	9.818263	13.826826	15.630238	16.947436	17.980993	18.768942	19.945392	0.251422	0.500749	0.974612	1.862567	3.477382	7.169582	16.348023	19.416994	22.052001	1.874551	2.497151	4.044616	4.930574	5.530795	6.119232	6.650843	7.296278	0.215361	0.300389	0.502302	0.629814	0.720857	0.809961	0.891256	0.996743	-9.709142	2.376694
37050000	12	-1.9678047236	4.9812571403	89.228151237	2.0721998059	3.1871642603	26.0249706714	6.643978	8.213748	9.935943	12.142874	16.509732	18.306619	19.587858	20.479252	21.367448	22.390263	6.334663	7.817149	9.880815	14.018584	15.642771	16.900178	17.944663	18.787538	19.85592	0.250219	0.496416	0.962322	1.881909	3.471827	7.162641	16.540364	19.605543	22.077648	1.848997	2.511668	4.034434	4.887297	5.557752	6.054677	6.63296	7.266168	0.215746	0.292169	0.503317	0.623815	0.720538	0.807556	0.887208	1.001227	-9.839901	2.375319
37100000	12	-2.0019914259	5.0328216699	80.6412470974	1.3446727214	3.250099786	25.8915984065	6.336885	7.937825	9.674112	11.932443	16.317871	18.187876	19.351232	20.454576	21.282346	22.260834	6.336986	7.733295	9.821046	13.925028	15.591995	16.908049	17.872713	18.711282	19.829711	0.255551	0.504194	0.997964	1.894164	3.495475	7.198195	16.406184	19.489275	22.01654	1.926913	2.572134	4.179289	4.970403	5.629183	6.211288	6.713772	7.374389	0.225837	0.307009	0.522789	0.642414	0.730012	0.829632	0.913728	1.02187	-9.413375	2.381569
37150000	12	-2.0405747575	4.976549468	72.1151101488	0.902435626	3.3019490429	25.9840870102	6.655871	8.170211	9.96718	12.265925	16.49057	18.421599	19.662022	20.78851	21.496446	22.448618	6.443689	7.926366	10.013054	14.043208	15.959356	17.209861	18.200304	19.063121	19.843626	0.255694	0.50714	0.99179	1.909691	3.54308	7.290626	16.488418	19.747072	22.377019	1.980207	2.624267	4.246834	5.076014	5.728131	6.32069	6.714367	7.421629	0.229523	0.314998	0.534234	0.649203	0.745223	0.832386	0.91567	1.023302	-9.130617	2.377421
37200000	12	-1.8944501214	4.9480461688	80.7876919065	1.7401164343	3.325255499	25.8213753935	6.673358	8.172045	9.819018	12.221187	16.56664	18.475118	19.691163	20.68782	21.590452	22.481397	6.289648	7.769871	9.816617	13.977516	15.689261	17.137289	18.142759	19.025249	19.992145	0.261984	0.518743	1.003506	1.957174	3.593322	7.332838	16.533111	19.846319	22.220652	1.847264	2.458908	4.078315	4.934786	5.636928	6.238419	6.822632	7.522913	0.215764	0.294258	0.510308	0.630434	0.735809	0.828064	0.917476	1.044542	-9.572498	2.379243
37250000	12	-2.0827483346	5.1148811087	90.9802962838	2.6402630448	3.0261668667	26.2976595126	6.654299	8.172015	9.691799	11.912667	16.097295	17.870959	19.395134	20.320007	21.203537	21.026024	6.471598	7.813481	9.780765	13.886179	15.507929	16.814961	17.877718	18.70528	19.96184	0.26063	0.516702	1.00936	1.934024	3.593473	7.347241	16.517012	19.659282	22.034119	2.024227	2.708169	4.273812	5.112224	5.746391	6.371795	6.816437	7.493915	0.244297	0.323748	0.545553	0.670304	0.761043	0.84608	0.925628	1.025962	-10.109924	2.337172
37300000	12	-1.9694554628	5.0196819408	85.2453322084	1.9329935233	3.3355745454	25.8685181177	6.307631	7.909951	9.790368	12.022322	16.418832	18.306625	19.470053	20.362638	21.460762	22.297751	6.239068	7.649904	9.77627	13.842432	15.750739	17.014289	18.04289	18.771136	19.815484	0.255845	0.506277	0.993759	1.915339	3.543271	7.250872	16.53144	19.583632	22.118104	1.886446	2.547845	4.115254	5.009045	5.608114	6.245226	6.714011	7.393552	0.222469	0.299417	0.515076	0.640111	0.737238	0.823577	0.899596	1.030719	-9.725046	2.379137
37350000	12	-2.0251436464	4.9939744187	77.7584893289	1.0470482027	3.3025590287	25.7071297023	6.531358	8.048855	9.738565	11.978281	16.393707	18.342729	19.451808	20.339937	21.209965	22.29719	6.28679	7.767836	9.821692	13.829027	15.678701	16.880436	17.927894	18.57955	19.683407	0.248406	0.492697	0.960344	1.851993	3.475956	7.055603	16.345015	19.43556	21.974391	1.914385	2.530147	4.163531	4.939216	5.567801	6.133446	6.60962	7.275952	0.222994	0.308644	0.508517	0.634364	0.726655	0.810309	0.882117	0.98883	-9.261246	2.386043
37400000	12	-1.905190665	4.9486864818	57.8465399296	0.689376593	3.2196141161	25.3467152179	6.717323	8.172893	9.98686	12.050646	16.33008	18.063858	19.295545	20.174621	20.975041	22.045844	6.381095	7.805696	9.774795	13.87056	15.589669	16.781604	17.863125	18.465113	19.431921	0.256806	0.514267	0.998584	1.914767	3.568462	7.27198	16.25459	19.357252	21.736291	1.84972	2.474757	4.071648	4.948949	5.642374	6.183742	6.762652	7.458013	0.21747	0.294744	0.512483	0.639123	0.727953	0.819424	0.919875	1.03143	-8.750234	2.379205
37450000	12	-1.9434159094	5.0702823189	56.1376195896	0.5954470293	3.0795268353	26.4937148573	6.567534	8.120125	9.749228	11.943588	16.329732	18.171948	19.369032	20.562913	21.261823	22.500761	6.34319	7.854903	9.741857	13.797883	15.594536	16.93651	18.067294	18.918543	20.0505	0.25758	0.509504	0.994194	1.921329	3.556572	7.314862	16.612197	19.815875	22.286841	1.867206	2.500719	4.077171	4.988273	5.566116	6.20973	6.740014	7.487213	0.218836	0.295862	0.509346	0.628718	0.730568	0.821673	0.901228	1.021725	-8.609249	2.31681
37500000	12	-1.9482638897	4.9553883699	48.5509177767	0.5643152259	3.3137741641	25.2016222299	6.597552	8.108108	9.912312	12.10643	16.341205	18.196215	19.290013	20.309772	21.054943	21.89854	6.428795	7.851952	9.75981	13.945734	15.663809	16.850022	17.827848	18.72304	19.715683	0.261605	0.526248	1.014301	1.963051	3.628538	7.294472	16.418569	19.490889	21.759402	1.922374	2.560795	4.216309	5.048133	5.667868	6.298779	6.789182	7.538422	0.226058	0.307173	0.52451	0.650013	0.751551	0.852404	0.925305	1.043405	-8.58289	2.360345
37550000	12	-2.0393625264	5.1112984295	59.6017783792	0.6109739813	3.1416985799	26.5040350498	6.434584	7.938687	9.559122	11.804031	16.193097	18.256582	19.449636	20.428322	21.409424	22.499085	6.193094	7.635747	9.747164	13.785458	15.651477	16.939023	17.985273	18.966301	19.958431	0.2518	0.503076	0.994214	1.913778	3.526829	7.191728	16.575478	19.72195	22.410558	1.949341	2.585371	4.233567	5.021275	5.695414	6.229495	6.726013	7.37613	0.232618	0.315467	0.525162	0.646607	0.747849	0.8292	0.917601	1.015372	-8.723605	2.372734
37600000	12	-1.9365514847	5.0018273501	72.6599175607	1.1955483358	3.3259254464	25.2805019521	6.322665	7.935273	9.700448	11.839102	16.272271	18.101888	19.24359	20.217779	20.963058	22.050971	6.255206	7.623359	9.650354	13.8066	15.56874	16.82884	17.701021	18.719328	19.664342	0.261392	0.515293	1.010702	1.940263	3.607043	7.304763	16.366671	19.363811	21.767845	1.907476	2.543781	4.184793	5.014682	5.625115	6.269169	6.779788	7.4408	0.221242	0.308208	0.521313	0.650892	0.747988	0.836592	0.92362	1.036195	-9.225417	2.388051
37650000	12	-2.0124111577	4.9947264253	70.9337576022	0.8235217429	3.3347583493	26.0555445983	6.473879	8.025425	9.725216	12.074161	16.607551	18.457357	19.800278	20.724167	21.545274	22.312291	6.323842	7.759119	9.805962	13.917723	15.910591	16.977066	18.133606	18.863681	19.976139	0.251745	0.494605	0.964512	1.88068	3.479788	7.147515	16.44771	19.543682	22.251091	1.90283	2.521541	4.155629	4.954591	5.609151	6.206489	6.630832	7.34236	0.223938	0.304308	0.51378	0.638479	0.724383	0.810646	0.895906	0.999963	-9.033304	2.375777
37700000	12	-2.0259812392	5.030205648	70.7910170682	0.7775605518	3.2639664625	26.2231169224	6.427123	8.081029	9.718085	11.915983	16.460339	18.333576	19.594378	20.637547	21.445417	22.535217	6.273069	7.679226	9.744809	13.991872	15.636344	17.010014	17.900221	18.831778	19.842957	0.249895	0.493587	0.956546	1.869754	3.450555	7.129936	16.465818	19.610465	22.21516	1.885598	2.555198	4.109542	4.936534	5.537552	6.1146	6.602143	7.240729	0.221436	0.305457	0.509362	0.623627	0.72812	0.801771	0.883351	0.988968	-8.992063	2.376968
37750000	12	-1.8871661121	4.9801641021	88.6478939111	3.4454307054	3.2773206594	25.9561132037	6.534667	8.049624	9.831015	12.157871	16.440502	18.406213	19.515337	20.705381	21.441971	22.350018	6.210175	7.63768	9.760049	13.981131	15.823283	17.032593	18.15347	18.928943	20.035083	0.259655	0.514651	1.005218	1.931314	3.577791	7.358008	16.631169	19.734678	22.204138	1.839359	2.456156	4.078579	4.938118	5.62364	6.260136	6.765362	7.512673	0.213749	0.292726	0.510226	0.629347	0.730578	0.825605	0.915304	1.042073	-10.273846	2.320498
37800000	12	-1.9333602357	5.0113090866	82.3362944225	1.7066877885	3.0905928616	25.8636359868	6.640267	8.238884	9.908151	11.956777	16.297874	18.27306	19.258451	20.292304	21.2688	22.00745	6.354132	7.865966	9.79929	13.776401	15.502697	16.768752	17.800306	18.623344	19.870741	0.255645	0.510231	0.993569	1.912708	3.53044	7.268504	16.473641	19.374931	21.999088	1.90168	2.515864	4.100285	4.979783	5.583323	6.203245	6.734325	7.405217	0.217308	0.302914	0.513724	0.643239	0.732902	0.822718	0.905792	1.034822	-9.567423	2.384669
37850000	12	-1.9460217324	5.0916464365	85.1740533082	1.7479853282	2.8384968199	26.8273701036	6.929002	8.441554	10.015182	12.030833	16.255658	18.170662	19.259077	20.504702	21.328259	22.480748	6.473909	7.884504	9.812446	13.669991	15.682082	16.913447	17.978498	18.992738	20.057073	0.26041	0.514444	1.007762	1.943687	3.564651	7.323496	16.649951	19.831898	22.122455	1.894629	2.557885	4.16537	4.940117	5.707415	6.24112	6.775912	7.521927	0.222001	0.303868	0.521736	0.641249	0.736077	0.835781	0.922255	1.03267	-9.56759	2.368203
37900000	12	-2.0114152135	5.1186441679	85.564151138	1.5490178402	3.0825725973	26.5280768897	6.45425	7.927733	9.555808	11.62348	16.145314	18.098687	19.26889	20.54278	21.284616	22.508612	6.275554	7.665133	9.661449	13.778301	15.5954	16.662332	18.031949	18.876612	19.95607	0.255068	0.506071	0.987109	1.907977	3.546316	7.216031	16.460958	19.65132	22.282038	1.930723	2.582772	4.193073	4.992599	5.586831	6.218621	6.744938	7.439329	0.225766	0.310144	0.522349	0.641066	0.734314	0.823479	0.902741	1.017815	-9.523478	2.361402
37950000	12	-2.1403315959	5.0677265357	94.375875778	2.7673230656	3.3112868216	25.8147749519	6.325246	7.922894	9.616402	11.815088	16.13116	18.029719	19.254871	20.319963	21.049336	22.058925	6.225007	7.798048	9.873672	13.910026	15.59045	16.870185	17.870224	18.622869	19.764516	0.250604	0.495163	0.969012	1.862559	3.464336	7.162793	16.305496	19.534125	21.787858	2.014927	2.70942	4.268628	5.084206	5.638439	6.215761	6.675841	6.862223	0.241587	0.328497	0.538993	0.658689	0.753507	0.827001	0.904033	1.004348	-10.269758	2.384605
38000000	12	-1.9281881844	4.9566103099	90.8077610098	2.7869041282	3.2966014444	25.7599643649	6.53176	8.078133	9.839466	12.172883	16.546659	18.388226	19.430464	20.450175	21.24646	22.234298	6.247585	7.751764	9.715104	13.930775	15.654539	16.822259	17.893399	18.844422	19.770675	0.250394	0.495606	0.971307	1.864091	3.473287	7.149764	16.386693	19.457905	21.920531	1.806037	2.439392	3.994821	4.846726	5.497007	6.044341	6.609601	7.292353	0.208669	0.286783	0.498194	0.57619	0.71005	0.80076	0.879536	0.998534	-10.122753	2.37693
38050000	12	-1.948462288	5.1793924953	107.7472941886	25.764828891	2.7800556432	28.2960163153	6.728446	8.212246	9.856553	11.919677	16.24528	18.288585	19.679442	20.809497	21.763947	21.817918	6.351141	7.702715	9.588684	13.661257	15.561078	17.023671	18.058829	19.113771	20.551326	0.254309	0.502931	0.98217	1.904383	3.538425	7.265129	16.996133	20.07716	22.938689	1.863351	2.506815	4.067881	4.901945	5.582162	6.185781	6.711853	7.54039	0.21784	0.279258	0.5072	0.627001	0.720474	0.810788	0.905261	1.013363	-13.363273	2.359736
38100000	12	-1.7741207033	4.940005495	83.5883803086	6.8467292025	3.2894558128	25.3451906725	6.601773	8.105664	9.840761	12.142405	16.408255	18.401443	19.386826	20.381825	21.105092	22.106712	6.303633	7.743906	9.702272	13.941583	15.789194	16.960958	18.006913	18.900971	19.823283	0.270573	0.534355	1.054511	2.031875	3.739753	7.543098	16.661818	19.578846	21.886366	1.832118	2.425734	4.073554	5.008348	5.716167	6.397473	6.952939	7.802348	0.211459	0.287218	0.505383	0.645605	0.75193	0.863319	0.949054	1.092191	-11.017296	2.373839
38150000	12	-1.9990495968	5.1313172679	98.0181037055	5.01158553	3.078644706	26.5658648556	6.296187	7.881553	9.532045	11.657575	16.174263	18.055615	19.365041	20.404324	21.295205	22.563815	6.177483	7.603773	9.616133	13.551306	15.58224	16.796908	17.912122	18.748035	19.878737	0.253618	0.501414	0.991438	1.887203	3.510584	7.222355	16.464405	19.61896	22.213579	1.898808	2.368563	4.121621	4.944834	5.564254	6.138316	6.655468	7.40531	0.224947	0.302911	0.516524	0.642286	0.732785	0.815857	0.898559	1.015572	-10.803406	2.376038
38200000	12	-1.9633713859	5.0118885957	90.0106355744	2.8311533137	3.1810983659	25.8656916359	6.657917	8.215954	9.85633	12.046685	16.289404	18.264167	19.371294	20.421967	21.232461	22.227753	6.314425	7.75912	9.67875	13.841836	15.486058	16.860822	17.908063	18.720566	19.8096	0.254761	0.507899	0.985288	1.917743	3.520573	7.193763	16.436021	19.447337	21.973526	1.874963	2.531218	4.140354	4.972002	5.63201	6.207325	6.69084	7.391012	0.222042	0.30246	0.512218	0.634805	0.731823	0.820991	0.89521	1.021238	-10.126847	2.373548
38250000	12	-1.8337404685	5.0473122351	87.3521798487	5.8322498322	3.0431740049	26.0111159658	6.57996	8.069971	9.654783	11.998936	16.304967	18.037707	19.267952	20.348597	21.403387	20.865444	6.33143	7.66074	9.682225	13.624735	15.683276	16.804679	17.830483	18.778088	19.827353	0.267943	0.534245	1.043486	1.99478	3.663953	7.467163	16.663128	19.596663	22.122652	1.834022	2.461823	4.113396	5.025364	5.718625	6.277956	6.903986	7.714411	0.216614	0.29829	0.516913	0.637697	0.74909	0.848006	0.933987	1.069026	-10.812255	2.330973
38300000	12	-1.9882990853	4.9723264317	93.9699658135	4.4497860668	3.3720745138	25.5528129967	6.437455	8.026795	9.700585	11.998077	16.456768	18.227224	19.51444	20.404784	21.145333	22.148107	6.193694	7.791996	9.802373	13.93766	15.690299	16.879366	17.861363	18.709004	19.584749	0.253682	0.495673	0.978894	1.888694	3.495689	7.154223	16.420196	19.44631	21.930606	1.880977	2.544509	4.121417	4.957331	5.542337	6.189638	6.679847	7.301783	0.217617	0.303449	0.517342	0.62874	0.728332	0.813131	0.897467	1.010046	-10.710771	2.33615
38350000	12	-2.0836973288	5.0663560613	103.5205701382	6.5205498203	3.125775597	26.6244836894	6.548032	8.124678	9.817314	11.974017	16.428829	18.446627	19.513528	20.658668	21.591422	22.659162	6.365955	7.793454	9.957192	13.86879	15.799328	16.973028	18.123871	19.016082	20.114885	0.246859	0.489275	0.95958	1.850422	3.433316	7.146622	16.420787	19.683466	22.284318	1.939741	2.59095	4.187143	4.992251	5.52599	6.17257	6.645491	7.250573	0.227924	0.317242	0.519148	0.632247	0.729256	0.817796	0.881479	0.981875	-11.29022	2.374437
38400000	12	-2.0250148594	5.1268264232	100.8586959246	4.238202982	2.9631493297	27.1681720666	6.58607	8.082894	9.705156	11.938871	16.244738	18.143241	19.503483	20.609403	21.56708	22.647556	6.393332	7.812849	9.621352	13.867996	15.713495	16.811873	18.120305	18.974033	20.30564	0.250092	0.492514	0.968445	1.868997	3.499977	7.122292	16.666054	19.81328	22.398152	1.903293	2.558558	4.106745	4.951951	5.585632	6.11305	6.689235	7.403134	0.225786	0.30727	0.512135	0.641371	0.725342	0.818152	0.901357	1.006224	-10.639772	2.380221
38450000	12	-2.1468807918	5.125948929	105.0442876439	10.6592126981	3.0610330217	26.6676921402	6.48388	8.106206	9.596798	11.842801	16.159616	18.182375	19.271424	20.404963	21.397745	22.613782	6.375675	7.849415	9.887043	13.933293	15.611723	16.83007	18.056775	18.858722	20.002747	0.251245	0.498408	0.974118	1.873113	3.475485	7.191413	16.597994	19.769936	22.281762	2.026994	2.652913	4.301406	5.042265	5.65255	6.123549	6.698465	7.307838	0.240398	0.327906	0.536278	0.657438	0.745354	0.831644	0.905931	0.995677	-12.040581	2.384447
38500000	12	-2.1260127866	5.0946423123	96.2002904161	3.0479411462	3.3711148069	26.159317682	6.247317	7.697071	9.559497	11.676713	16.315045	18.269471	19.587977	20.557171	21.516966	22.327202	6.180069	7.612732	9.76389	13.836024	15.786327	16.971176	18.124589	18.846553	19.841233	0.251797	0.502393	0.977037	1.876162	3.488722	7.186809	16.499229	19.65605	22.262384	2.008857	2.681403	4.30044	5.068084	5.680174	6.191128	6.685435	7.296436	0.242511	0.321666	0.528632	0.658464	0.746011	0.832701	0.889261	0.997426	-10.35282	2.376003
38550000	12	-1.9155066898	4.9740530198	85.2184100549	2.3565601458	3.2385404586	25.5590418085	6.6091	8.193187	9.836677	12.110932	16.360029	18.146585	19.366745	20.351973	21.119048	22.062572	6.382154	7.749963	9.689979	13.834487	15.619921	16.9013	17.808399	18.734787	19.807951	0.257456	0.512376	0.99863	1.915973	3.558063	7.24627	16.378513	19.385605	21.870484	1.855686	2.52195	4.103275	4.959616	5.61622	6.181637	6.726785	7.510675	0.212151	0.296339	0.512547	0.62766	0.729846	0.822731	0.903618	1.034661	-9.890728	2.376164
38600000	12	-1.9578952053	5.0959734429	99.8340878706	15.4557060837	3.0509063687	26.369958589	6.498744	7.931921	9.773688	11.883253	16.259171	18.105733	19.315624	20.367552	21.33095	20.977928	6.25296	7.58989	9.634027	13.614429	15.447551	16.681277	17.752899	18.732557	19.844052	0.253519	0.498742	0.989234	1.8982	3.496627	7.165048	16.442951	19.502939	22.057607	1.866719	2.497323	4.052269	4.96401	5.580722	6.117446	6.673097	7.492095	0.216791	0.292381	0.513823	0.628699	0.721644	0.814939	0.894359	1.019147	-12.450654	2.340629
38650000	12	-2.0691250008	5.100832806	104.5515943215	6.9401313038	3.1276991581	26.7013912403	6.482134	7.920697	9.774814	11.753365	16.29312	18.198321	19.611574	20.645339	21.552035	22.614914	6.264386	7.702399	9.759108	13.850709	15.526859	16.948369	17.981973	18.848062	20.041791	0.243166	0.491199	0.954223	1.823768	3.450365	7.115442	16.542296	19.661329	22.276813	1.928499	2.56807	4.103366	4.942175	5.5095	6.103963	6.568276	7.266522	0.223654	0.307886	0.508854	0.630373	0.721675	0.800492	0.885689	0.980796	-11.354381	2.357845
38700000	12	-1.9283380453	5.0402421488	88.9258255283	3.440807928	3.1859691338	25.7565598039	6.451589	8.018735	9.674278	11.883424	16.116063	18.057841	19.217147	20.351308	21.129656	22.217737	6.246367	7.677871	9.692414	13.6707	15.523219	16.771852	17.826498	18.74733	19.588484	0.260834	0.515994	1.005218	1.926319	3.534241	7.257943	16.455829	19.560352	21.88174	1.869806	2.52672	4.117821	4.965663	5.57424	6.274437	6.713464	7.469307	0.2233	0.297588	0.514925	0.631234	0.734911	0.827737	0.920892	1.030091	-10.28098	2.374122
38750000	12	-1.7789421306	4.9463845335	77.6598570221	2.2081661487	3.3028943373	25.6852830867	6.513539	8.041175	9.930721	12.143895	16.603673	18.3751	19.548361	20.663282	21.381447	22.204353	6.282655	7.673636	9.842327	13.880153	15.73841	17.120112	18.131575	18.931754	20.028302	0.270582	0.53326	1.038385	2.004358	3.693494	7.479743	16.828938	19.869969	22.098654	1.829788	2.449319	4.09885	4.997194	5.680056	6.297801	6.888419	7.695537	0.205325	0.286326	0.501939	0.636596	0.747342	0.85273	0.94494	1.08116	-9.662027	2.387281
38800000	12	-2.075909045	5.0673025269	87.6199686966	1.3278497804	3.2633370207	26.4520613494	6.346019	7.926357	9.656471	11.906502	16.376562	18.267727	19.634342	20.708755	21.624419	22.664433	6.231107	7.776394	9.691196	13.865413	15.565496	16.932477	18.222502	18.938751	19.788049	0.246166	0.487327	0.952771	1.834174	3.414502	7.056869	16.46265	19.675678	22.393681	1.932328	2.554094	4.145467	4.90693	5.595131	6.066974	6.573257	7.198516	0.227234	0.314311	0.514916	0.630727	0.717845	0.811165	0.882007	0.982675	-9.508063	2.386429
38850000	12	-1.9344765121	5.0453723148	86.5082691065	2.4087345021	3.2694500712	26.0269089145	6.347992	7.979054	9.65741	11.806153	16.382662	18.401346	19.535538	20.569028	21.574258	22.418562	6.216784	7.636162	9.710205	13.849174	15.673515	17.031947	18.044782	18.925685	19.81461	0.25884	0.515981	1.008792	1.942863	3.593344	7.335641	16.587296	19.704679	22.112187	1.904879	2.586494	4.101896	5.018208	5.651632	6.243876	6.758448	7.495347	0.217878	0.304819	0.515069	0.642601	0.7402	0.837909	0.921584	1.040215	-9.891276	2.36691
38900000	12	-1.9811967745	4.9916164138	84.261829247	1.5856682835	3.3583159468	25.9093917357	6.41727	7.90147	9.725234	12.04117	16.442954	18.441989	19.644137	20.586301	21.397735	22.452687	6.295893	7.722564	9.743229	13.950486	15.830877	16.999798	18.040237	18.870677	19.85759	0.252655	0.50032	0.987174	1.895525	3.522067	7.225821	16.44124	19.589735	22.213293	1.887751	2.545035	4.138106	4.933312	5.601196	6.19632	6.68718	7.384	0.218913	0.302845	0.514688	0.628344	0.726936	0.819805	0.898876	1.005041	-9.57657	2.369442
38950000	12	-2.0048466388	5.1037556252	89.1700708598	2.2320771218	3.0055799677	26.5880549499	6.647189	8.109344	9.790626	11.886398	16.322755	18.099312	19.246938	20.465936	21.397861	22.580114	6.446591	7.739794	9.739682	13.773561	15.611047	16.941397	17.997986	18.925082	20.023664	0.259115	0.509242	1.001933	1.920229	3.570279	7.350017	16.709348	19.736684	22.401589	1.950145	2.590244	4.241759	5.084755	5.704596	6.230304	6.785704	7.455471	0.229927	0.312694	0.531757	0.650098	0.749662	0.837364	0.92115	1.027072	-9.865935	2.373977
39000000	12	-2.0842181998	5.1311054961	99.3272872048	4.6406560873	3.0813027355	26.8237786134	6.454832	7.94248	9.621433	11.788103	16.306754	18.194083	19.403119	20.701336	21.58723	22.662909	6.289856	7.811496	9.679528	13.951807	15.739911	16.96162	18.044318	18.990553	20.226445	0.255534	0.506183	0.986333	1.898116	3.549876	7.237502	16.605499	19.699021	22.445127	1.976535	2.638052	4.25698	5.083354	5.715816	6.246186	6.761323	7.458814	0.234031	0.32033	0.537433	0.650875	0.743579	0.837211	0.906161	1.011832	-10.788844	2.38043
39050000	12	-1.9088275609	5.043232095	95.0340779607	6.6093315478	3.1288516065	26.2658116983	6.547496	8.06051	9.802992	12.045995	16.355261	18.199932	19.554078	20.553104	21.328792	22.398777	6.193159	7.734346	9.65715	13.80451	15.592564	16.83818	17.90972	18.887976	19.961094	0.255596	0.50668	0.997971	1.904163	3.544484	7.225899	16.587292	19.680454	22.164812	1.834097	2.447859	4.048574	4.918311	5.545759	6.181069	6.776358	7.491193	0.215725	0.294578	0.503072	0.636458	0.728228	0.823012	0.906201	1.024772	-11.105251	2.388733
39100000	12	-1.9949195214	5.004354756	89.6625501611	3.1425572432	3.2462068981	25.8200850137	6.584468	8.03438	9.736127	12.096778	16.446306	18.308165	19.374886	20.402221	21.246082	22.170539	6.413629	7.800162	9.788119	14.042031	15.695501	16.889443	18.019493	18.864568	19.702472	0.259651	0.515851	1.003019	1.928794	3.582093	7.297339	16.450664	19.504746	22.002615	1.936672	2.587047	4.2229	5.066241	5.711862	6.290659	6.782952	7.506268	0.226627	0.311754	0.523981	0.646009	0.754463	0.836386	0.919751	1.03374	-10.262115	2.346682
