State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	rho
150	11	-1.9203647928	5.0591668839	96.2570433827	0.8094206032	2.9752600127	26.3082230838	6.794859	8.26487	9.92626	11.989859	16.244478	18.087118	19.332694	20.433371	21.263585	22.272529	6.434357	7.910142	9.75484	13.778572	15.618396	16.868574	17.994755	18.826382	19.865528	0.266404	0.520594	1.02768	1.97768	3.638653	7.421388	16.705305	19.679058	22.136276	1.910495	2.548359	4.170982	5.045548	5.728136	6.343745	6.859954	7.560475	0.223098	0.30674	0.519835	0.65123	0.749279	0.849426	0.930398	1.055817	-11.936703	2.356183
151	11	-1.9174637407	5.0488134684	96.8724015589	1.0205322025	3.2086421412	26.1849068189	6.441058	7.894463	9.634832	11.905812	16.351486	18.226594	19.460788	20.500746	21.537417	22.558897	6.18389	7.743753	9.66457	13.877995	15.69572	16.973457	17.960031	18.931822	20.061353	0.26084	0.515521	1.016545	1.934242	3.597097	7.375529	16.65887	19.850944	22.198292	1.881929	2.512664	4.147054	5.016307	5.644853	6.274642	6.811314	7.549992	0.218788	0.300884	0.516576	0.639089	0.739546	0.839795	0.923259	1.040954	-12.076812	2.382607
152	11	-2.0144015675	5.018242767	99.8588110157	0.0488341496	3.2767269069	26.0411115993	6.517426	8.04664	9.779591	12.099667	16.486336	18.304944	19.655844	20.584922	21.345726	22.425277	6.335072	7.802105	9.867375	14.027094	15.772258	17.020919	18.012206	18.969306	19.850316	0.256349	0.508265	0.997314	1.905779	3.557037	7.262332	16.68025	19.749903	22.158496	1.954811	2.591972	4.214643	5.070903	5.69514	6.286209	6.748903	7.469511	0.230831	0.309556	0.532418	0.648319	0.750138	0.837672	0.914882	1.029195	-12.203009	2.367484
153	11	-2.001936549	5.0873022569	102.8664114832	0.5234661837	3.0290298154	26.3873971047	6.579055	8.13784	9.757295	11.889816	16.171124	17.956126	19.302588	20.324308	21.364211	22.303105	6.305176	7.695717	9.73969	13.658312	15.55871	16.785313	17.856939	18.737284	19.841992	0.253442	0.50079	0.978944	1.876849	3.482799	7.197908	16.44688	19.595237	22.092431	1.89939	2.561647	4.137593	4.967961	5.566075	6.116261	6.658252	7.372135	0.224271	0.302538	0.517008	0.63074	0.729331	0.813557	0.88821	1.009055	-11.862493	2.3865
154	11	-1.9846846346	5.090130672	103.3451602398	2.6660114936	3.0468406695	26.773863273	6.592647	8.081708	9.772298	11.927732	16.249154	18.242162	19.537185	20.62882	21.567387	22.676162	6.279262	7.731773	9.701018	13.770381	15.64085	16.972792	18.052454	18.907053	20.023887	0.255034	0.501777	0.990643	1.890337	3.514751	7.244056	16.618459	19.764387	22.319244	1.884985	2.5241	4.114723	4.981533	5.615689	6.231541	6.723751	7.419734	0.221483	0.303767	0.517689	0.633873	0.730964	0.823433	0.89982	1.017222	-12.92244	2.368689
155	11	-1.9311481181	5.1027834616	102.4238568932	0.2851304217	2.8683273107	26.8267514466	6.708777	8.232024	9.809897	11.887135	16.141965	18.04205	19.325422	20.418524	21.159644	22.443325	6.324848	7.735378	9.635987	13.67987	15.385544	16.736834	17.865625	18.829615	19.886813	0.25397	0.501827	0.990087	1.894221	3.511616	7.226602	16.579407	19.664688	22.186783	1.854634	2.471361	4.057287	4.905544	5.54596	6.188852	6.625529	7.40618	0.214661	0.295056	0.507052	0.626016	0.725265	0.813514	0.891873	1.014373	-11.653463	2.376171
156	11	-1.9320058823	5.1339409786	101.9087546211	0.4994569134	2.9573700428	26.9207744598	6.589706	8.033806	9.618906	11.817659	16.105185	18.049557	19.301617	20.481926	21.387125	22.590158	6.216066	7.591329	9.629041	13.669776	15.48387	16.833497	17.999504	18.925979	20.083869	0.25759	0.508771	0.997769	1.911982	3.551382	7.306449	16.608473	19.724595	22.294332	1.841375	2.504778	4.093292	4.910716	5.577144	6.179452	6.737716	7.443579	0.217596	0.294093	0.504622	0.626465	0.73142	0.821525	0.910955	1.022065	-11.752151	2.368172
157	11	-1.936856278	5.1147532854	101.9458253584	0.2496527257	2.9518479949	26.8933196613	6.590531	8.05991	9.742914	11.921007	16.220861	18.050015	19.334104	20.503138	21.383444	22.642633	6.365654	7.706021	9.666624	13.696623	15.537173	16.923568	17.94726	18.92912	20.070649	0.25612	0.511861	0.997501	1.905835	3.555748	7.304174	16.672607	19.855648	22.309894	1.859585	2.512424	4.079003	4.943091	5.595778	6.246512	6.761054	7.453474	0.217582	0.300548	0.50792	0.633668	0.729624	0.824062	0.900836	1.024161	-11.638364	2.386588
158	11	-1.9518958931	5.1210595844	102.0404750379	0.0816218156	2.9147719275	27.0568258646	6.67047	8.196236	9.825954	11.922001	16.195428	18.051874	19.460805	20.558771	21.477806	22.692185	6.355261	7.810283	9.787824	13.785738	15.579471	16.880008	18.032269	19.020245	20.132126	0.257358	0.496221	0.999342	1.924699	3.557566	7.329971	16.630858	19.814346	22.332382	1.882979	2.534664	4.129369	4.973664	5.68908	6.237279	6.764279	7.496069	0.220151	0.303913	0.513153	0.638203	0.73995	0.827338	0.912785	1.026035	-11.845673	2.372691
159	11	-1.9527867991	5.1208908827	104.4407777447	0.0620009413	2.9012362593	27.0201652381	6.694508	8.121553	9.772106	11.844406	16.256402	18.046964	19.287406	20.390144	21.402194	22.640489	6.30629	7.725397	9.591327	13.568748	15.534929	16.808881	17.959273	18.912289	19.994264	0.251991	0.503784	0.98666	1.882346	3.494654	7.191055	16.55054	19.804731	22.317501	1.856156	2.47259	4.064682	4.889728	5.553592	6.159806	6.631662	7.404958	0.214403	0.294888	0.505793	0.626651	0.718025	0.808543	0.891762	1.00584	-11.993326	2.378032
160	11	-1.9520912163	5.0848004011	102.4239655563	0.0996686844	2.8994225417	27.0227718762	6.808639	8.294155	9.832634	12.066204	16.413978	18.207357	19.405233	20.640748	21.463026	22.702131	6.459995	7.903037	9.735391	13.849636	15.590829	17.096081	18.044123	18.966518	20.058694	0.256992	0.507924	0.99806	1.910721	3.565105	7.29877	16.641587	19.847286	22.477913	1.893829	2.525917	4.123839	4.968808	5.61633	6.232842	6.772209	7.48871	0.219786	0.301864	0.512298	0.639662	0.733863	0.823219	0.909119	1.023751	-11.792888	2.384017
161	11	-1.9354218522	5.1197384787	102.5610459153	0.6529487459	2.8982799265	27.2159568124	6.682142	8.181545	9.829583	11.92148	16.169844	18.171035	19.500664	20.707357	21.648187	22.046376	6.367107	7.794632	9.713028	13.762221	15.622679	16.865227	18.10566	18.988281	20.245071	0.258044	0.512161	1.003063	1.927371	3.576117	7.327102	16.807431	19.859145	22.51047	1.8603	2.520927	4.145382	4.976115	5.682064	6.241542	6.792514	7.518747	0.216567	0.297794	0.512907	0.633391	0.73482	0.82888	0.9062	1.029647	-11.861357	2.29657
162	11	-1.8755478542	5.109621244	101.8511959331	0.6763391747	2.8982799265	27.105961864	6.683793	8.108516	9.814065	11.888715	16.242278	18.108103	19.362129	20.535594	21.519275	22.578595	6.237378	7.567433	9.51278	13.681669	15.518933	16.892004	17.945088	18.893186	20.061793	0.254064	0.508558	0.997212	1.898781	3.540336	7.286969	16.657873	19.880289	22.383197	1.776919	2.411568	4.022492	4.847447	5.564868	6.133594	6.724704	7.467432	0.207426	0.288837	0.502375	0.612926	0.717181	0.813623	0.90275	1.025204	-11.828837	2.379539
163	11	-1.8755478542	5.109621244	101.8511959331	0.1969565377	2.8982799265	27.105961864	6.665337	8.162605	9.683087	11.879859	16.217873	18.139909	19.504987	20.524905	21.450262	22.666696	6.251464	7.719442	9.613916	13.656441	15.448519	16.821158	18.032165	18.984224	20.240396	0.25436	0.508397	0.985672	1.902944	3.549509	7.265756	16.661451	19.711143	22.345214	1.824714	2.417027	4.02982	4.867875	5.537203	6.127812	6.702787	7.459717	0.206351	0.285223	0.49761	0.621607	0.717804	0.810814	0.895283	1.018622	-11.588166	2.385975
164	11	-1.8755478542	5.109621244	101.8450912936	0.1969565377	2.8982799265	27.0941979409	6.660517	8.122066	9.680187	11.924649	16.199223	18.075285	19.413407	20.637608	21.500416	22.677299	6.278857	7.662289	9.609945	13.764941	15.449387	16.812593	17.961573	18.999384	20.132215	0.255112	0.503192	0.992391	1.90553	3.521325	7.266372	16.713464	19.779821	22.344037	1.79901	2.421346	4.017833	4.817914	5.501697	6.128041	6.676834	7.460616	0.207529	0.283357	0.493878	0.617175	0.715323	0.813215	0.894787	1.022899	-11.588306	2.381007
165	11	-1.8755478542	5.1095592543	101.8450912936	0.3344751967	2.9024830021	27.0941979409	6.670042	8.148148	9.780013	11.860429	16.178969	18.028748	19.489339	20.665668	21.451597	22.623916	6.256644	7.627758	9.594353	13.659872	15.4695	16.858616	18.006347	18.89676	20.182947	0.255712	0.506445	0.99593	1.908176	3.561503	7.254167	16.670591	19.838589	22.367315	1.798008	2.417184	4.019286	4.840453	5.561364	6.172128	6.692175	7.451634	0.207066	0.287985	0.502963	0.616419	0.721645	0.811454	0.910321	1.022665	-11.617426	2.385388
166	11	-1.8755478542	5.1095592543	101.8450912936	0.3372802678	2.9024830021	27.0909936656	6.655299	8.157872	9.702936	11.861873	16.201297	18.115254	19.472161	20.607165	21.460823	22.575185	6.22128	7.614529	9.6099	13.650911	15.570337	16.808138	17.988151	18.927056	20.153143	0.255732	0.506159	0.98691	1.90298	3.534416	7.264173	16.7114	19.861035	22.393044	1.801541	2.43147	4.066705	4.868411	5.541296	6.148669	6.712913	7.431919	0.210215	0.28677	0.498894	0.624095	0.716066	0.822118	0.90193	1.012469	-11.618832	2.380833
167	11	-1.8755478545	5.1095616317	101.8465420278	0.3372802678	2.9024830021	27.0909936656	6.694636	8.099214	9.79743	11.907328	16.270516	18.066245	19.426	20.601445	21.534925	22.650416	6.203363	7.681313	9.640555	13.631716	15.438859	16.848449	18.079467	18.973459	20.084902	0.254706	0.506529	0.994013	1.906076	3.525388	7.290827	16.599278	19.804559	22.417407	1.802247	2.422078	4.029871	4.843542	5.50486	6.149119	6.698746	7.427009	0.206693	0.286562	0.497888	0.627377	0.721253	0.811893	0.897521	1.027074	-11.618844	2.379107
168	11	-1.8861850547	5.1095616318	101.8465420278	0.1817436208	2.9024699799	27.0909936656	6.65628	8.150865	9.728448	11.847948	16.255944	18.043169	19.348929	20.556841	21.404099	22.7025	6.261929	7.69725	9.575108	13.703663	15.49714	16.880215	17.930295	18.894134	20.118317	0.255362	0.506416	0.986564	1.90592	3.548264	7.302083	16.642078	19.842727	22.362884	1.82616	2.439665	4.022765	4.884781	5.572045	6.149729	6.704005	7.466989	0.210805	0.289958	0.502077	0.615512	0.716829	0.813074	0.904265	1.02807	-11.602067	2.386464
169	11	-1.8861850547	5.1095616318	101.7337312877	0.1623977499	2.9024156159	27.0790927184	6.620828	8.167235	9.767211	11.886197	16.299091	18.101694	19.370638	20.5267	21.517338	22.635065	6.244687	7.69306	9.528151	13.724528	15.534741	16.830162	17.987324	18.921681	20.13031	0.255869	0.504304	0.988126	1.906085	3.542091	7.281775	16.702236	19.833775	22.376689	1.809236	2.438762	4.042844	4.880306	5.571007	6.165895	6.710571	7.462778	0.20828	0.287894	0.494777	0.623945	0.723258	0.816017	0.89808	1.026951	-11.613075	2.388854
170	11	-1.8861850547	5.1095628762	101.8955824497	0.2127283697	2.9024156159	27.043880046	6.674645	8.108867	9.686219	11.828615	16.221019	18.091453	19.239133	20.50649	21.454486	22.688601	6.246102	7.658085	9.637785	13.689047	15.538791	16.875479	17.86419	18.997471	20.18005	0.254131	0.505589	0.993765	1.905154	3.528767	7.273424	16.571528	19.846055	22.378731	1.816696	2.43137	4.03726	4.864083	5.520485	6.191477	6.683526	7.428732	0.212061	0.28893	0.502539	0.621929	0.720426	0.812323	0.899908	1.020072	-11.595235	2.362315
171	11	-1.8861850547	5.1095628762	95.6929439714	0.2290489764	2.8813758447	27.0457320619	6.810549	8.249595	9.82573	11.63322	16.342368	18.119221	19.509339	20.659756	21.544457	22.712287	6.422364	7.898149	9.74451	13.872343	15.721494	17.006841	18.249446	19.064848	20.444801	0.274036	0.53686	1.053361	2.024498	3.732642	7.574394	16.915731	20.036482	22.400012	1.908218	2.550657	4.207822	5.098277	5.803179	6.451071	7.018832	7.749825	0.224636	0.305138	0.532717	0.658059	0.763773	0.861191	0.95435	1.08781	-11.539228	2.381192
172	11	-1.8861850547	5.1095628762	95.6929439714	0.2290489764	2.8813758447	27.0457320619	6.810549	8.249595	9.82573	11.63322	16.342368	18.119221	19.509339	20.659756	21.544457	22.712287	6.422364	7.898149	9.74451	13.872343	15.721494	17.006841	18.249446	19.064848	20.444801	0.274036	0.53686	1.053361	2.024498	3.732642	7.574394	16.915731	20.036482	22.400012	1.908218	2.550657	4.207822	5.098277	5.803179	6.451071	7.018832	7.749825	0.224636	0.305138	0.532717	0.658059	0.763773	0.861191	0.95435	1.08781	-11.539228	2.381192
173	11	-1.8861850547	5.1095628762	95.6929439714	0.2290489764	2.8813758447	27.0457320619	6.810549	8.249595	9.82573	11.63322	16.342368	18.119221	19.509339	20.659756	21.544457	22.712287	6.422364	7.898149	9.74451	13.872343	15.721494	17.006841	18.249446	19.064848	20.444801	0.274036	0.53686	1.053361	2.024498	3.732642	7.574394	16.915731	20.036482	22.400012	1.908218	2.550657	4.207822	5.098277	5.803179	6.451071	7.018832	7.749825	0.224636	0.305138	0.532717	0.658059	0.763773	0.861191	0.95435	1.08781	-11.539228	2.381192
174	11	-1.8861850547	5.1095628762	95.6929439714	0.2290489764	2.8813758447	27.0457320619	6.810549	8.249595	9.82573	11.63322	16.342368	18.119221	19.509339	20.659756	21.544457	22.712287	6.422364	7.898149	9.74451	13.872343	15.721494	17.006841	18.249446	19.064848	20.444801	0.274036	0.53686	1.053361	2.024498	3.732642	7.574394	16.915731	20.036482	22.400012	1.908218	2.550657	4.207822	5.098277	5.803179	6.451071	7.018832	7.749825	0.224636	0.305138	0.532717	0.658059	0.763773	0.861191	0.95435	1.08781	-11.539228	2.381192
175	11	-1.8861850547	5.1095628762	95.6929439714	0.2290489764	2.8813758447	27.0457320619	6.810549	8.249595	9.82573	11.63322	16.342368	18.119221	19.509339	20.659756	21.544457	22.712287	6.422364	7.898149	9.74451	13.872343	15.721494	17.006841	18.249446	19.064848	20.444801	0.274036	0.53686	1.053361	2.024498	3.732642	7.574394	16.915731	20.036482	22.400012	1.908218	2.550657	4.207822	5.098277	5.803179	6.451071	7.018832	7.749825	0.224636	0.305138	0.532717	0.658059	0.763773	0.861191	0.95435	1.08781	-11.539228	2.381192
176	11	-1.8861850547	5.1095628762	95.6929439714	0.2290489764	2.8813758447	27.0457320619	6.810549	8.249595	9.82573	11.63322	16.342368	18.119221	19.509339	20.659756	21.544457	22.712287	6.422364	7.898149	9.74451	13.872343	15.721494	17.006841	18.249446	19.064848	20.444801	0.274036	0.53686	1.053361	2.024498	3.732642	7.574394	16.915731	20.036482	22.400012	1.908218	2.550657	4.207822	5.098277	5.803179	6.451071	7.018832	7.749825	0.224636	0.305138	0.532717	0.658059	0.763773	0.861191	0.95435	1.08781	-11.539228	2.381192
177	11	-1.8861850547	5.1095459369	102.6964274884	0.2290489764	2.8663231256	27.0457320619	6.68239	8.165376	9.802831	11.880514	16.272583	18.067228	19.2574	20.46533	21.473855	22.573369	6.229145	7.689098	9.618024	13.619705	15.376026	16.769256	17.934432	18.947525	20.004294	0.253925	0.500086	0.983402	1.885583	3.501595	7.219314	16.598874	19.744342	22.323754	1.81168	2.416585	4.002966	4.845785	5.494666	6.094812	6.648561	7.401007	0.208377	0.285279	0.499149	0.617529	0.717365	0.807219	0.893658	1.010833	-11.601855	2.384087
178	11	-1.8859716727	5.1095459369	101.9411598165	0.2286230494	2.8663231256	27.0457320619	6.722697	8.125264	9.835197	11.883664	16.143239	18.077816	19.296682	20.549152	21.34993	22.673738	6.262219	7.673391	9.586294	13.621641	15.510921	16.793187	17.916505	18.887782	20.120423	0.255193	0.504356	0.985865	1.896472	3.54712	7.229829	16.699369	19.689899	22.409734	1.814292	2.410467	4.039673	4.848845	5.544507	6.168281	6.690983	7.425721	0.208451	0.2915	0.495139	0.618708	0.719065	0.810465	0.893805	1.018064	-11.595051	2.38553
179	11	-1.8881064532	5.1095459369	101.9411598165	0.2398046172	2.8688532244	27.0457320619	6.702796	8.207891	9.761252	11.911544	16.214006	17.994777	19.323902	20.596339	21.426823	22.611756	6.345826	7.741541	9.537651	13.654954	15.513378	16.817841	17.929614	18.981415	20.017786	0.256095	0.504866	0.994373	1.905772	3.536493	7.223098	16.613812	19.755046	22.306732	1.805667	2.460677	4.029112	4.888542	5.542548	6.166289	6.689564	7.450362	0.209971	0.287438	0.496762	0.618036	0.717714	0.813412	0.899289	1.024556	-11.597606	2.377841
180	11	-1.8881064532	5.1059836701	100.3466202038	0.2408101812	2.875450644	27.0154203998	6.752049	8.216485	9.796533	11.939514	16.287752	18.135024	19.404501	20.455739	21.479044	22.683933	6.385493	7.739519	9.726366	13.716382	15.474367	16.965543	18.000042	18.939265	20.054012	0.258579	0.511143	1.000526	1.931447	3.580321	7.375727	16.682003	19.801571	22.421118	1.835732	2.471319	4.086518	4.934816	5.60583	6.1987	6.793604	7.493753	0.212429	0.294159	0.507692	0.631752	0.730041	0.828192	0.910079	1.032382	-11.585643	2.384849
181	11	-1.88809251	5.1059848205	100.3373044765	0.2403695977	2.8753944065	27.0088512334	6.739206	8.147293	9.810159	11.877462	16.151774	18.159202	19.368854	20.471025	21.393862	22.629654	6.374989	7.748442	9.653017	13.651798	15.480404	16.896384	18.017364	18.905902	20.152973	0.258283	0.509883	1.003384	1.938594	3.576612	7.325478	16.717485	19.766187	22.40527	1.842713	2.46966	4.100039	4.902983	5.609621	6.232313	6.772882	7.521645	0.211305	0.293394	0.50366	0.628114	0.732787	0.822679	0.916571	1.037089	-11.585607	2.370584
182	11	-1.8880926371	5.1059814781	100.1804435554	0.2405483847	2.8830739827	26.9331758413	6.753021	8.141024	9.781715	11.902106	16.124554	18.058668	19.214546	20.470403	21.267615	22.663634	6.317273	7.809694	9.588897	13.639799	15.516375	16.76699	17.984329	18.932391	20.14095	0.258979	0.508878	1.004614	1.933082	3.573665	7.332132	16.674524	19.775743	22.21049	1.8319	2.465158	4.004337	4.910301	5.650063	6.232959	6.782653	7.517257	0.211584	0.294388	0.509667	0.629143	0.732242	0.822219	0.917688	1.039543	-11.585534	2.382832
183	11	-1.9105830675	5.065102107	100.1490927758	0.2812986704	2.947881213	26.4870397605	6.80186	8.180646	9.906066	11.97412	16.263982	18.031693	19.267769	20.411464	21.27837	22.414114	6.353505	7.756233	9.723148	13.729648	15.469938	16.754398	17.892287	18.820465	19.925041	0.255732	0.508123	0.991294	1.918519	3.509569	7.274992	16.446638	19.578639	22.252201	1.842484	2.48042	4.048345	4.856604	5.592423	6.148373	6.689106	7.440389	0.214402	0.289303	0.503339	0.621587	0.727135	0.815759	0.90034	1.023076	-11.638667	2.388828
184	11	-1.9374551879	5.058561978	99.9298184422	0.4063953926	3.1423526215	26.5607449108	6.489188	8.082733	9.788571	11.933616	16.458812	18.437401	19.611679	20.774071	21.493878	22.700025	6.275263	7.740913	9.672906	13.953371	15.661697	17.11558	18.187788	18.984655	20.152407	0.258903	0.510112	1.000886	1.917186	3.566177	7.365129	16.649741	19.901368	22.487293	1.876233	2.545347	4.147282	4.970616	5.595245	6.250979	6.796296	7.480845	0.219983	0.299717	0.515738	0.63558	0.734599	0.827958	0.914074	1.032944	-11.720437	2.378038
185	11	-1.9527964502	5.0541329801	98.8440894704	0.0377636788	3.1482214248	26.1459709517	6.520719	7.974227	9.737729	11.99169	16.338673	18.10049	19.305904	20.376235	21.328081	22.353317	6.297	7.715315	9.729889	13.787242	15.608388	16.862995	17.949301	18.807278	19.944874	0.257494	0.507022	1.002766	1.922326	3.557804	7.319857	16.583431	19.702583	22.127267	1.882821	2.545778	4.15972	5.006166	5.667683	6.249021	6.707439	7.449771	0.218022	0.302533	0.518185	0.638731	0.736426	0.831141	0.912497	1.026175	-12.291983	2.38562
186	11	-1.978833961	4.9866857611	96.49019095	0.180620857	3.3370734193	25.777719135	6.488914	8.014947	9.878284	12.100841	16.517361	18.391431	19.663586	20.561981	21.411163	22.338427	6.335487	7.84803	9.913948	14.068398	15.863547	17.058041	18.096867	18.933996	19.935174	0.261136	0.517545	1.014395	1.952627	3.613653	7.347255	16.57719	19.696212	22.067173	1.955328	2.590416	4.247837	5.079762	5.70361	6.329056	6.850048	7.548849	0.228451	0.312798	0.530828	0.660127	0.758419	0.837765	0.926689	1.04704	-11.714132	2.367342
187	11	-1.9691219616	5.0294303019	98.3841719458	0.0127464589	3.2976437307	26.0359401921	6.371251	7.929358	9.643673	11.918833	16.384956	18.313445	19.517808	20.653681	21.529028	22.440836	6.23511	7.736403	9.79086	13.925232	15.870421	16.986538	18.026437	18.900703	19.997468	0.26023	0.51222	1.004264	1.927917	3.560657	7.329519	16.609194	19.733688	22.273712	1.885923	2.557665	4.141802	5.057626	5.658579	6.281025	6.788279	7.491273	0.222108	0.308051	0.52393	0.643099	0.742286	0.828834	0.916608	1.035245	-13.319186	2.370823
188	11	-1.9006764696	5.0406077582	96.1656020564	0.0738133479	3.1231306381	26.2625657321	6.570342	8.1236	9.849822	11.907903	16.318809	18.307699	19.520759	20.613456	21.488826	22.503501	6.298911	7.723982	9.788264	13.91312	15.730374	16.975638	18.021856	18.833239	20.041068	0.263796	0.524145	1.02239	1.954247	3.614894	7.38447	16.705647	19.780343	22.310336	1.858483	2.532195	4.120785	5.00119	5.732388	6.271231	6.842843	7.544793	0.216916	0.2955	0.514228	0.643046	0.741531	0.836967	0.929964	1.049504	-11.845019	2.385822
