State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	logPrior	rho
1412	11	-4.3419184845	4.415717104	74.9174363503	0.0172701942	3.378937617	27.6926156644	13.693225	15.305516	16.767642	18.097232	21.646872	22.887162	23.738488	24.132787	25.053409	11.921053	12.464142	12.780958	13.263376	13.3669	-16.356558	0.694636
1413	11	-4.9763077253	4.659480521	74.4369694237	1.0090409259	2.9019480273	28.3027331227	13.319197	15.139503	16.277245	17.501537	20.979453	22.461986	23.493395	24.045875	24.9933	12.120214	12.734531	13.177107	13.455836	13.639683	-16.471522	0.682324
1414	11	-5.2119749999	4.7354456649	81.7988164631	0.489479666	2.948345438	29.9913623544	13.064235	14.74688	16.329293	17.691806	21.661768	22.967846	24.276749	25.036735	25.854763	12.242473	12.75749	13.138562	13.510566	13.710384	-16.639168	0.688515
1415	11	-4.7389662566	4.6059905568	75.3100769323	1.2658678272	3.1031730346	28.7641128136	13.332622	15.119559	16.450641	17.813068	21.607136	23.07937	23.701983	24.822505	25.383828	12.258518	12.793573	13.180126	13.652146	13.876862	-16.191653	0.62779
1416	11	-5.0602097033	4.6825459603	75.0863822428	0.2716418443	2.9301014742	28.7978110212	13.182467	15.047402	16.359648	17.629665	21.207737	22.515517	23.69797	24.517449	25.183261	12.376622	12.87934	13.326588	13.503949	13.776854	-16.183758	0.702751
1417	11	-4.9828114301	4.5898547348	78.4507337702	2.2187804516	3.1466762424	29.0021545568	13.410797	15.334329	16.615662	17.871376	21.68418	22.986942	24.200443	24.924292	25.541288	12.32708	12.762861	13.173861	13.40627	13.653287	-17.181172	0.667597
1418	11	-3.9635093342	4.6513834852	75.7141693593	0.2265528835	3.0313991898	29.3880633195	13.042977	15.000382	16.222774	17.532138	21.767432	23.081204	24.385442	25.019327	25.756808	11.944422	12.609575	13.192568	13.487896	14.00385	-14.145977	0.673892
1419	11	-4.6100793178	4.5807119595	78.246848628	0.0417122653	3.2009533971	28.5283367256	13.262351	15.03116	16.469561	17.623616	21.49545	22.832913	23.932458	24.529782	25.532192	12.023576	12.462274	12.858816	13.285906	13.513452	-15.961146	0.68574
1420	11	-5.3921675793	4.6208125473	78.592791047	0.0035835137	3.3088034062	29.030526825	12.959261	14.797549	16.304886	17.755043	21.690549	23.037536	24.200211	25.179935	25.811519	12.36194	12.888028	13.273983	13.56854	13.760323	-20.388993	0.7004
1421	11	-5.1578236876	4.5950513775	76.4150583916	0.152925455	3.1309246977	29.0401314738	13.421527	15.25607	16.723274	18.077778	21.873103	23.212204	24.204216	25.059485	25.639819	12.42464	13.031364	13.322583	13.608428	14.014049	-16.504439	0.695516
1422	11	-5.6047668314	4.5906409534	79.3421789109	0.4431413363	3.1246751329	28.1645653641	13.319245	15.128776	16.372273	17.621113	21.44949	22.586892	23.446386	24.422152	24.8729	12.126932	12.615314	12.836257	13.049624	13.264304	-17.613572	0.672986
1423	11	-4.9975635918	4.58819367	72.5472593705	0.9958319709	3.2251579229	28.0662710576	13.04784	14.909255	16.358297	17.609335	21.290863	22.63177	23.749483	24.362331	25.181738	12.376993	12.946093	13.290456	13.670331	13.813656	-16.556643	0.692295
1424	11	-5.2819724257	4.5531836305	75.6666386713	0.0746143896	3.3469469228	28.0661185338	13.044794	14.95755	16.565997	17.771621	21.478418	22.841914	23.746323	24.466601	25.123366	12.282265	12.836001	13.245035	13.34619	13.54788	-17.028612	0.672952
1425	11	-4.5810449863	4.541317722	73.3008923764	0.1572635544	2.9484052634	28.5359572958	14.032482	15.558834	16.910262	18.124769	21.771818	23.098291	24.030456	24.394987	25.269906	12.275394	12.907544	13.426246	13.579414	13.775393	-15.356216	0.660457
1426	11	-5.2095584925	4.5736004293	73.141336737	0.3899485632	3.2136269501	27.9504174732	13.194939	15.131023	16.481792	17.785788	21.460786	22.55456	23.561528	24.162504	24.969371	12.463033	12.885165	13.349698	13.420534	13.788653	-16.646567	0.704549
1427	11	-5.3379081338	4.6726914348	77.5356522894	0.0959312795	2.8409900275	28.7496604298	13.524234	15.218825	16.357478	17.614189	21.235227	22.472769	23.3909	24.398038	25.1235	12.22681	12.708311	13.131688	13.385588	13.661675	-16.954468	0.683674
1428	11	-4.828659183	4.6106023333	75.947247148	0.1387954201	3.145360852	28.739425667	13.269931	14.981269	16.568425	17.717174	21.713245	22.80847	23.805391	24.555061	25.352598	12.183677	12.842055	13.216844	13.521998	13.821662	-15.81983	0.66956
1429	11	-4.4038007276	4.4580638298	70.8412482437	6.1021900646	3.2487374249	27.5871080509	13.606232	15.457051	16.748546	18.060692	21.516128	22.832181	23.624776	24.2597	24.781409	12.313456	12.693118	13.160518	13.461312	13.732399	-17.249803	0.680565
1430	11	-4.0120389283	4.5164643683	75.0177556235	0.3105678751	3.1399094386	28.773796704	13.596326	15.506803	16.826604	18.109524	21.741501	23.170181	24.114729	24.846109	25.456806	11.949543	12.707259	13.077352	13.451588	13.673962	-14.377121	0.691937
1431	11	-4.1429852665	4.5172234881	72.2306866979	0.0409341075	3.2423990661	27.9732088789	13.291446	15.139843	16.563669	17.826563	21.573339	22.667791	23.819271	24.382977	25.266376	12.079359	12.647988	13.112783	13.473792	13.630645	-15.129729	0.702854
1432	11	-5.7327965183	4.5420025862	74.9795547862	5.0120577173	3.2994182128	27.9110736453	13.085528	15.081365	16.535386	17.775035	21.590962	22.694056	23.739559	24.304036	24.787899	12.247646	12.832113	13.214341	13.434573	13.552497	-19.753185	0.674101
1433	11	-3.7790840661	4.4768437249	68.9053650198	0.0676121513	3.269946495	27.8269950654	13.268933	15.22061	16.60848	17.918834	21.49887	22.960458	23.694178	24.431386	24.810646	11.891075	12.507307	13.257926	13.507898	13.933701	-14.249071	0.68809
1434	11	-4.8110245797	4.5858646448	71.4391658678	0.1223519816	3.2143489015	28.0934991614	13.081261	14.950484	16.403372	17.560043	21.579543	22.702465	23.695197	24.345266	24.998763	12.384907	12.891547	13.401646	13.821924	13.907345	-15.793924	0.69263
1435	11	-4.2714863618	4.669881453	74.9563633846	0.3738000384	2.9529144595	29.0429228907	13.243496	14.988433	16.306559	17.517581	21.472188	22.732353	23.764394	24.816444	25.407408	11.921322	12.626566	13.142355	13.555608	13.920493	-14.704529	0.68757
1436	11	-3.9115008947	4.5333370973	73.013138787	0.1186531755	3.2579263462	28.291013311	13.014058	14.9797	16.407665	17.858189	21.740652	22.878126	24.098473	24.439395	25.187391	11.808366	12.49511	12.983952	13.403743	13.77181	-14.235831	0.691567
1437	11	-5.0838488845	4.5277148133	76.5174884387	0.0057710343	3.2976820456	28.3964090572	13.410893	15.254406	16.675176	17.907019	21.669161	22.953636	24.075493	24.686633	25.331839	12.31569	12.870731	13.157888	13.376147	13.603099	-19.054157	0.641101
1438	11	-4.0917123482	4.5215490445	69.9620427417	0.0701702056	3.2635854197	27.9937954961	13.154529	15.094774	16.404689	17.833797	21.498531	22.810977	23.664812	24.39497	25.162594	12.169573	12.748738	13.169841	13.635044	13.958039	-14.705792	0.673312
1439	11	-5.7403222413	4.5820608223	77.708676211	3.3281108946	3.2204946686	28.7057018626	13.169667	15.20109	16.658371	17.908492	21.769484	23.103266	24.030467	24.888496	25.569657	12.420256	12.898599	13.222997	13.500273	13.673171	-19.277393	0.689314
1440	11	-4.4150579117	4.5919446682	72.3070959209	0.1222178549	3.0789830895	28.5351355398	13.297113	15.078948	16.538207	17.639584	21.663712	22.780145	24.030592	24.607145	25.419421	12.29488	12.874743	13.33653	13.676189	13.861126	-15.03245	0.677633
1441	11	-4.7058064333	4.7469994197	81.5493255214	2.9332646429	2.7697389562	30.0685209622	13.278216	15.080142	16.385024	17.642915	21.500701	23.084005	24.07491	24.976259	25.8259	12.026144	12.595293	13.237573	13.607228	13.635126	-16.778749	0.666471
1442	11	-4.7104934775	4.5469991289	77.5638253406	0.3039183551	3.2433128407	28.3584661574	13.28089	15.200861	16.534245	17.760085	21.534392	22.723611	23.889236	24.66244	25.048557	12.049413	12.524208	13.086913	13.258486	13.489197	-15.641936	0.687191
1443	11	-4.5749149915	4.6435059338	75.2032301625	0.1697007586	2.9667655855	29.2786920364	13.371765	15.35954	16.547619	17.942972	21.726381	23.070011	24.298341	24.837928	25.769071	12.315889	12.908832	13.45206	13.797657	13.839534	-15.250077	0.694883
1444	11	-4.6358406685	4.5564797908	75.0487885631	0.3292562944	3.0574563995	28.3364715245	13.625147	15.46694	16.818766	17.843391	21.384284	22.850779	23.606263	24.196522	25.115466	12.186344	12.622105	13.088288	13.388676	13.632684	-15.472037	0.699719
1445	11	-5.1978252523	4.5244382554	71.4382267255	0.1021332727	3.2080387799	27.526888277	13.290413	15.273867	16.463068	17.845935	21.160982	22.646627	23.488138	24.084078	24.917212	12.307301	12.858491	13.236781	13.427433	13.734411	-16.718751	0.676384
1446	11	-4.3949870652	4.5429732636	76.3919988516	0.1430569018	3.2175339307	28.5062706808	13.224394	15.200422	16.61799	17.826511	21.821618	22.927676	24.107047	24.67698	25.342925	11.940534	12.569863	12.981753	13.347964	13.611612	-15.055197	0.693473
1447	11	-5.2251418378	4.5795049508	74.856206097	0.450273234	3.2874611951	28.3825455408	12.955657	14.910506	16.542414	17.865149	21.582328	22.941107	23.866506	24.473677	25.362257	12.43358	12.960095	13.345388	13.642152	13.727606	-16.723783	0.698419
1448	11	-5.5322182572	4.5657613863	75.3199567507	0.3238996283	3.2998046883	27.7008069288	12.937399	14.832838	16.251181	17.657059	21.369372	22.416692	23.582944	24.050692	24.488376	12.213472	12.77378	13.029563	13.238634	13.457001	-17.368019	0.701327
1449	11	-4.9495719659	4.6297731971	76.0671444399	0.1333478666	3.0181709337	28.751572924	13.379189	15.286734	16.425748	17.799916	21.610133	22.660989	23.765781	24.556982	25.160467	12.195511	12.782177	13.23514	13.5192	13.779876	-16.057027	0.66222
1450	11	-3.9258373703	4.5662570511	74.3417502329	0.178494347	3.2301231363	28.5906985745	13.194534	14.874305	16.353889	17.628276	21.642945	23.014199	23.998858	24.630624	25.448079	11.771962	12.517844	13.0078	13.509532	13.670461	-14.167192	0.640737
1451	11	-4.2656875448	4.4922620225	75.128892114	0.3513106173	3.299732867	28.1620746158	13.402587	15.208013	16.73474	17.870302	21.659325	22.866391	24.021968	24.537217	25.271176	12.05881	12.526183	13.067754	13.296769	13.576	-14.866596	0.695131
1452	11	-4.4262512225	4.5286480866	68.2991326546	0.3264697383	3.3391051081	27.6198991708	12.977817	14.918021	16.279647	17.79419	21.416532	22.750143	23.739592	24.309853	25.053266	12.375908	12.95686	13.554886	13.702147	13.897855	-15.039228	0.677697
1453	11	-4.4382295903	4.4386812943	72.3215258231	0.1288517048	3.3887823238	27.5454307644	13.507335	15.252041	16.637783	18.033023	21.654054	22.68274	23.658818	24.168071	24.616152	12.082455	12.693509	13.115948	13.312457	13.520177	-15.235892	0.661814
1454	11	-4.9765487569	4.5428003354	76.2546784756	0.0168436816	3.1232610722	28.2437770875	13.410105	15.386523	16.652732	18.033179	21.458004	22.772218	23.76484	24.385625	25.129541	12.268354	12.636482	12.951849	13.460847	13.52262	-17.482167	0.703941
1455	11	-4.4262083379	4.5823494137	74.9933471355	0.0689737762	3.0462561534	28.6706614162	13.571956	15.272763	16.634607	17.940223	21.421183	22.847964	23.884469	24.868666	25.394733	12.117572	12.586154	13.152546	13.46364	13.780391	-15.292407	0.699865
1456	11	-4.8280801251	4.5011465839	78.2862877982	1.1885196819	3.3019810299	28.2305819238	13.453351	15.286653	16.618458	17.945075	21.605407	22.845178	23.833267	24.513839	25.154994	12.047097	12.509907	12.958949	13.28255	13.427877	-16.46866	0.676053
1457	11	-5.2148738605	4.6716427502	79.8952950744	0.0911310844	2.8911837804	28.9719612869	13.405594	15.129932	16.544824	17.575888	21.400541	22.598757	23.67907	24.391968	25.223983	12.064322	12.549567	12.907775	13.209814	13.521065	-16.7253	0.700997
1458	11	-4.4634686062	4.4894626538	73.597741504	0.0166960006	3.3613914222	28.4831513351	13.344545	15.42504	16.757647	18.169942	22.089622	23.376966	24.529355	25.1008	25.427435	12.329671	12.895163	13.366746	13.646983	13.851771	-16.508102	0.69828
1459	11	-3.8562778902	4.5344571958	70.8443877881	0.3664321515	3.3202889682	28.3613710357	12.997847	14.921838	16.390575	17.889568	21.727537	22.931598	23.974064	24.602051	25.283856	11.920775	12.682104	13.252356	13.605882	13.984433	-14.089691	0.691352
1460	11	-4.3622572049	4.5396650694	75.4602841166	0.033151654	3.200317319	28.8176339286	13.478447	15.526356	16.700717	18.018006	21.793295	23.117851	24.241468	24.833846	25.58493	12.186145	12.666639	13.244844	13.588712	13.78301	-15.67136	0.702174
1461	11	-5.0563107025	4.5476168571	76.1502211648	0.7611806379	3.1582586443	28.5331076178	13.453304	15.357499	16.702324	18.137085	21.59101	23.046442	23.998478	24.750192	25.401914	12.249853	12.888756	13.191413	13.535969	13.696141	-16.607505	0.666309
1462	11	-6.2511207076	4.6555879706	82.4996560179	0.2357418322	3.0192384954	28.8540667703	13.299373	15.02075	16.327031	17.671154	21.406247	22.612496	23.949458	24.5364	25.452162	12.040726	12.478428	12.867777	12.976568	13.207407	-19.080022	0.695138
1463	11	-4.7033164679	4.5541139469	75.9757228915	60.8809457606	3.3576438462	28.456465579	12.872651	15.01722	16.388197	17.812097	21.574339	22.900609	24.141884	24.716852	25.515531	12.245153	12.767104	13.225427	13.372023	13.768288	-21.84114	0.702273
1464	11	-5.056479274	4.5853367294	75.8093798212	17.0227258681	2.9406688288	28.7396317897	13.708467	15.538465	16.900124	17.945423	21.601761	22.939859	23.838652	24.652147	25.343801	12.333878	12.883811	13.222818	13.480516	13.725524	-20.001971	0.704839
1465	11	-3.9310828925	4.5751359912	68.8111154966	0.4630527724	3.155761053	28.1388202696	13.119724	14.978987	16.32736	17.546794	21.428477	22.626568	23.867942	24.363285	25.06489	12.07045	12.733541	13.311923	13.706145	13.950041	-14.207038	0.685641
1466	11	-4.8901253234	4.6921187104	81.4891824574	0.0064381786	2.8150717254	29.270497078	13.378051	15.241539	16.335679	17.771199	21.494246	22.692177	23.816637	24.537865	25.403623	11.861596	12.372961	12.8174	13.259355	13.502112	-18.382706	0.701584
1467	11	-4.4845413771	4.6918947614	77.2239851452	0.4596187233	2.9093074843	29.3316187646	13.059895	15.026689	16.392341	17.708028	21.434207	22.916923	23.986976	24.739796	25.697635	12.051434	12.692339	13.172745	13.565784	13.796095	-15.145972	0.701035
1468	11	-4.0800219206	4.5195477079	72.5665765323	0.5767579955	3.316539728	28.4080752606	13.119098	15.1828	16.535644	17.895232	21.797009	23.039055	24.234009	24.856004	25.298948	12.077379	12.698376	13.307094	13.554888	13.775527	-14.623092	0.676451
1469	11	-4.1931734386	4.564110064	72.1603787907	1.6000150217	3.2146354667	28.3876000105	13.138743	15.121815	16.332111	17.696202	21.610242	22.771121	24.010438	24.589447	25.20187	12.136202	12.875863	13.324743	13.610339	13.904194	-15.360458	0.645403
1470	11	-4.3508606092	4.6395773879	77.2829371562	0.4065154486	3.0976437848	29.2244574254	13.065934	14.990564	16.338853	17.776972	21.559135	22.940725	24.225654	24.93001	25.65055	12.097172	12.693076	13.129201	13.431714	13.692705	-14.915765	0.673618
1471	11	-5.4194962016	4.6270478902	79.2516414347	1.1257751528	3.1861487646	29.280919069	13.171955	15.122517	16.555138	17.957143	21.766556	23.226238	24.347233	25.117632	25.739041	12.486115	12.881954	13.313089	13.584114	13.669654	-17.569102	0.684566
1472	11	-4.5707294606	4.6067502429	71.3795347351	0.0850201106	2.9880450571	28.2819244966	13.447922	15.217278	16.503542	17.613856	21.357612	22.603972	23.578802	24.355937	25.10311	12.2755	12.859261	13.394602	13.677798	14.005913	-15.415527	0.697818
1473	11	-4.7321356437	4.5730148845	78.7384826847	0.163881238	3.0859203961	28.5728168569	13.360719	15.168136	16.629687	17.85001	21.620604	22.773349	23.979037	24.515377	25.291535	11.96221	12.574581	12.904281	13.333631	13.576027	-15.668792	0.695257
1474	11	-5.062142285	4.6316848394	77.3710880477	0.1508907172	3.0682516776	28.9626629104	13.116906	15.219592	16.395259	17.786309	21.693935	22.934082	23.975522	24.824223	25.772455	12.196952	12.80998	13.244689	13.654567	13.728346	-16.279147	0.702291
1475	11	-3.9951081448	4.6878411581	71.8584590532	1.3212310657	2.8331771358	29.0310216951	13.299002	14.902477	16.254221	17.545556	21.253609	22.560273	23.747318	24.481694	25.27874	11.938082	12.62235	13.174888	13.67172	13.996035	-14.755728	0.698046
1476	11	-4.1227537964	4.6864980778	72.747514635	0.1823405569	2.8105384032	29.0922319412	13.300488	14.959672	16.392771	17.474383	21.301804	22.624039	23.822778	24.62463	25.29357	12.001053	12.727739	13.254542	13.604874	13.93047	-14.361784	0.689843
1477	11	-4.6044472098	4.6865643885	78.4417614127	0.5341176899	2.8765279143	28.9686604583	13.284112	15.042028	16.353627	17.547858	21.278568	22.611952	23.63758	24.412898	25.138504	11.869337	12.587486	12.96494	13.257064	13.547572	-15.440557	0.674132
1478	11	-4.3997078242	4.6386273541	76.2055788277	0.0969285729	2.9695025881	28.8571168571	13.237266	15.15949	16.496703	17.689398	21.317072	22.670227	23.866753	24.499721	25.188386	12.045579	12.531178	13.041898	13.310977	13.731864	-15.065321	0.704004
1479	11	-4.5781217275	4.5513342607	71.1573847713	0.7326235172	2.9900320243	27.755499494	13.508482	15.292354	16.449643	17.826333	21.074985	22.426421	23.473998	24.058521	24.592839	12.179305	12.722961	13.046039	13.49314	13.69974	-15.582326	0.703028
1480	11	-4.2494955108	4.5078317943	73.133725522	0.0437196759	3.2345549592	28.6001272825	13.42999	15.333865	16.564056	18.244903	21.982042	23.104212	24.081262	24.793126	25.518494	12.122142	12.77791	13.301778	13.665954	13.941582	-15.284578	0.685044
1481	11	-4.2043470495	4.598490716	75.749281824	0.2928330571	3.2783932191	28.4492004933	12.793083	14.790513	16.088046	17.502679	21.395201	22.761904	23.750563	24.463882	25.109663	11.79084	12.523488	13.015388	13.404104	13.461823	-14.627836	0.693639
1482	11	-4.0999626088	4.6110694216	76.8383390445	0.2400142377	3.1690705707	29.2461279928	13.077216	14.919772	16.490125	17.776541	21.689227	23.224949	24.265416	24.933428	25.830848	12.043007	12.493859	13.182006	13.409167	13.808548	-14.426043	0.700386
1483	11	-3.9849417437	4.5178923226	71.6470202564	0.6023623034	3.2722682963	28.4194352718	13.214598	15.230335	16.534228	18.024081	21.863295	22.983439	23.945434	24.490338	25.469209	12.031302	12.652976	13.238465	13.560681	13.940643	-14.471869	0.696895
1484	11	-5.0676506088	4.7018743886	75.1484025579	0.1499698579	2.998156796	29.0471864865	13.220467	14.763593	16.182636	17.527508	21.475506	22.69509	23.932275	24.434238	25.526129	12.343024	12.946141	13.399226	13.74491	14.099394	-16.205459	0.655254
1485	11	-5.0687626802	4.7754135062	79.6758606571	2.6020986477	2.7153603535	30.0983266322	13.341932	15.0483	16.291653	17.536581	21.445809	22.668826	24.018464	24.81575	25.850655	12.301998	12.854507	13.242228	13.656515	13.821561	-17.355689	0.693032
1486	11	-4.7511595562	4.7581404304	82.284653634	0.1623596239	2.7103910754	30.1688473368	13.425136	15.096527	16.464496	17.55949	21.470545	22.810917	23.980244	24.892457	25.76866	12.077004	12.637875	12.977793	13.427835	13.56475	-15.567702	0.685643
1487	11	-5.5269833471	4.7082854162	81.8541554175	0.6992841542	2.800955941	29.7225875344	13.546548	15.241889	16.681753	17.779653	21.659942	22.883913	24.001669	24.919851	25.6182	12.224264	12.71494	13.09498	13.357476	13.586917	-17.50431	0.688256
1488	11	-5.3787187862	4.641021944	73.2211198891	0.3261403425	3.069739941	28.4048476246	13.16435	14.835131	16.28059	17.593647	21.396444	22.486007	23.652423	24.364237	25.121369	12.524595	12.992063	13.31971	13.687159	13.998728	-16.917604	0.703209
1489	11	-5.487102805	4.6708038778	81.5294702377	0.8377948335	2.8909167255	29.6886238782	13.681446	15.477964	16.693593	17.987694	21.7168	23.019247	24.127906	24.990892	25.843489	12.353625	12.908493	13.286055	13.551008	13.615363	-17.530639	0.701898
1490	11	-4.6318890416	4.7592357267	77.6362610706	0.2685151794	2.5642453077	29.6599917007	13.562696	15.167784	16.36772	17.553133	21.097138	22.620068	23.615768	24.392634	25.392306	12.123885	12.732173	13.117242	13.495964	13.842694	-15.275464	0.660102
1491	11	-4.3885797149	4.759792868	82.117937876	1.5013427983	2.7936945774	29.9318415192	13.084847	14.804857	16.16196	17.480741	21.396793	22.79734	24.056717	24.77773	25.613072	11.774056	12.374556	12.890732	13.264293	13.529744	-15.577636	0.701196
1492	11	-4.3885797149	4.759792868	82.1174877666	0.1374078482	2.7937000159	30.662020745	13.228933	14.963298	16.332415	17.680103	21.666983	23.259382	24.463012	25.079459	26.28812	12.029237	12.537102	13.098269	13.535935	13.832201	-14.899999	0.703377
1493	11	-5.7814827558	4.7719134031	81.4833365226	0.1544999958	2.6864416171	29.602039558	13.327053	14.842305	16.293575	17.378108	21.303915	22.460853	23.606388	24.375278	25.394764	12.112595	12.725537	12.890705	13.136912	13.536119	-17.817285	0.681054
1494	11	-4.4645165124	4.5757575188	71.9266937987	0.5955710265	2.9950801091	28.5906908693	13.611377	15.356343	16.747121	18.045272	21.6317	22.920866	23.815386	24.683589	25.097597	12.322545	12.943844	13.527091	13.686372	14.073123	-15.253357	0.698439
1495	11	-4.2055234265	4.598897269	72.5435284626	0.3987091353	3.2789813222	28.5729436186	12.671426	14.661656	16.135151	17.697737	21.669035	23.145855	24.218408	24.755852	25.600062	12.181111	12.754253	13.353362	13.669424	14.019438	-14.64602	0.697845
1496	11	-5.3201612079	4.56164832	74.2514512344	0.8309140013	3.1473356385	28.4406574645	13.458709	15.267358	16.597688	18.082426	21.586444	22.957332	23.919457	24.49302	25.386117	12.443177	13.018973	13.32879	13.631591	13.795305	-17.188318	0.646009
1497	11	-4.6707467688	4.674284602	81.4139002587	0.0747718464	2.8065037283	29.7196450097	13.799146	15.405025	16.760838	17.936234	21.6964	23.014603	23.961672	24.804619	25.746593	12.017837	12.611236	13.019297	13.269623	13.549337	-15.691886	0.696281
1498	11	-3.718183634	4.6417239742	75.8059849473	0.318397341	3.0398010366	29.3247987071	12.958477	14.860515	16.111246	17.66889	21.55781	22.96402	24.131646	24.87477	25.567137	11.596394	12.410486	12.983355	13.384187	13.813462	-13.788817	0.704792
1499	11	-4.4419045958	4.59126718	79.4222137252	0.8455738973	3.1807459913	28.7408996669	13.035869	15.031399	16.333305	17.794192	21.634921	22.888773	23.951509	24.592307	25.44251	11.829021	12.431827	12.926603	13.171827	13.409272	-15.435209	0.696834
1500	11	-4.8011063466	4.6100398295	76.989968693	0.1331872434	3.1434604941	28.395077894	13.089781	14.861267	16.354888	17.544036	21.37805	22.616512	23.820561	24.301178	25.218608	12.100375	12.559515	12.996813	13.208942	13.49438	-15.787817	0.686714
1501	11	-4.1877849939	4.6386769909	73.0769930789	0.0496018824	3.0931629213	28.6909105946	12.913191	14.788597	16.134158	17.578423	21.563488	22.655575	23.882236	24.577063	25.43277	12.078082	12.728304	13.184057	13.580201	13.885815	-14.96699	0.700579
1502	11	-4.1780920397	4.6138119561	72.878574526	0.009363948	2.9679481833	28.41121093	13.382759	14.9325	16.341131	17.578865	21.240666	22.441964	23.745453	24.396028	24.923339	11.997861	12.547303	13.123965	13.556809	13.700746	-16.526382	0.692069
1503	11	-5.5469252212	4.5842994627	77.1875151734	1.0249612937	3.1945091837	28.5303874116	13.25855	15.278134	16.581165	17.776142	21.703757	22.825786	23.950102	24.719148	25.509712	12.465611	12.785272	13.2179	13.411746	13.689227	-17.827355	0.701397
1504	11	-4.7043165671	4.6262739663	76.3700232064	0.1534417198	3.1433388481	28.5864909628	13.055196	14.77187	16.325842	17.666062	21.41574	22.712482	23.786404	24.657267	25.208313	12.084064	12.672473	13.0909	13.477939	13.628073	-15.547393	0.678518
1505	11	-5.5585001331	4.6563594205	77.6211388508	0.2394969761	3.025970891	28.8760237841	13.215332	15.051213	16.59346	17.81942	21.301118	22.800472	23.90181	24.596708	25.448944	12.368898	12.804955	13.167014	13.537641	13.726501	-17.327369	0.703602
1506	11	-4.7226339658	4.5053565594	72.3051064136	0.0202538249	3.3542138443	27.7963563196	13.079762	15.141227	16.689052	17.81434	21.662381	22.938402	23.945077	24.171723	24.872406	12.199694	12.811604	13.249189	13.599897	13.593559	-16.788873	0.667298
1507	11	-4.1836165123	4.5857210548	73.5171253547	3.0527063144	3.3165935303	28.6238840421	12.849981	14.812283	16.201476	17.688094	21.583854	22.909693	24.049441	24.850328	25.612726	11.98716	12.749629	13.215487	13.639474	13.820644	-15.923847	0.704275
1508	11	-5.1879325633	4.6306520837	75.5814323296	1.1219948059	3.0568316419	28.6253375493	13.244817	15.089211	16.638277	17.675788	21.286496	22.761773	23.818995	24.642718	25.302592	12.345516	12.879248	13.222592	13.436142	13.805045	-17.019958	0.698143
1509	11	-4.5396106107	4.6830229046	75.5507991311	0.3392537586	2.8648824383	28.7508565993	13.305514	14.97007	16.328522	17.419823	21.109373	22.519965	23.610699	24.5849	25.067947	11.996453	12.584684	13.075467	13.466953	13.658298	-15.175678	0.698235
1510	11	-4.7441336711	4.6639355474	80.8788790809	0.2318249907	3.0727610421	29.329259535	13.078415	15.024356	16.371146	17.670024	21.600031	22.977626	23.991313	24.814405	25.622809	12.052145	12.563399	12.964741	13.368726	13.557227	-15.603525	0.675791
1511	11	-5.9929248515	4.7121991273	82.597580305	0.7372276311	2.8524931768	29.867887099	13.505932	15.270565	16.562087	17.838024	21.632437	22.892362	24.09418	24.874971	25.817917	12.306963	12.799294	13.052865	13.459601	13.576078	-18.649278	0.68056
1512	11	-4.7315809574	4.6653980038	83.2280266813	1.0988194104	3.0493443855	29.460631724	13.134549	14.977831	16.340345	17.720444	21.6776	22.997568	23.947456	24.912933	25.612089	11.876058	12.38487	12.957055	13.254755	13.440972	-16.104476	0.694066
1513	11	-4.7000230444	4.6742843537	80.5667199096	0.041736596	2.9267791387	29.7310390505	13.312778	15.1421	16.519959	17.700035	21.80421	22.876407	24.231184	24.981729	25.816904	12.07311	12.763316	13.095068	13.337014	13.711898	-16.062192	0.696674
1514	11	-4.1813720944	4.7008455832	72.4299125056	0.414748983	2.8405851586	29.360869816	13.279865	15.102733	16.345024	17.625675	21.468721	22.748229	23.838613	24.582544	25.512074	12.298527	12.915654	13.472703	13.857913	14.131609	-14.512969	0.701114
1515	11	-4.3317037154	4.6630648871	73.4891946781	0.1661705889	2.897235237	28.943334096	13.408649	15.033767	16.491201	17.753487	21.427921	22.655155	23.809352	24.499754	25.464706	12.190491	12.827541	13.292945	13.656829	13.907218	-14.768519	0.693128
1516	11	-3.9112396877	4.7005423334	72.3816388818	1.61680329	2.7573076004	29.3111012665	13.258445	15.022779	16.195277	17.405343	21.397374	22.764253	23.861687	24.596326	25.496299	11.925416	12.610592	13.293377	13.69058	14.076639	-14.761166	0.674229
1517	11	-4.9496419963	4.7244065626	77.5449423	0.1931057407	2.8855736536	29.2281166122	13.14164	14.766877	16.215462	17.506766	21.427689	22.598278	23.788673	24.443844	25.405202	12.284616	12.821121	13.261959	13.606265	13.727647	-15.936844	0.665263
1518	11	-4.2094147148	4.5904573361	73.3618512743	0.0189751753	3.1323380221	28.4025778258	13.049386	15.129031	16.380147	17.457951	21.451798	22.785508	23.722826	24.675876	25.308327	12.029933	12.654968	13.149252	13.366584	13.802317	-15.81593	0.693194
1519	11	-4.6787554583	4.6792024001	76.3629410552	0.0276216457	3.0809774596	28.8466836945	12.885567	14.549843	16.108131	17.511663	21.345663	22.764037	23.941202	24.634448	25.377825	12.040314	12.6604	13.181281	13.520014	13.747351	-16.289332	0.678444
