State	Model	DGtaudagP	DGtaudag	RateActivate	RateCleave	RateDeactivate	bubbleLeft	bubbleRight	DGtaudagM	hybridLen	logPrior	rho
874	124	1.5560382103	21.0905659018	0.0495704559	0.0432892241	0.4660492345	1	0	6.9359856769	11	-20.223387308	0.25328
875	124	2.2928390756	20.6146359472	0.5404926832	0.1094722672	0.1487319027	2	0	5.4231537329	11	-18.823373428	0.251274
876	44	0.8546700441	21.3316222042	0.0622729146	0.1008950881	0.0835896319	0	0	4.5360035942	11	-19.902258489	0.250226
877	12	6.2067468548	20.3336230309	0.3185326558	0.0186676375	0.2596972794	3	0	0.9823750685	11	-20.939483677	0.252262
878	60	3.5825513897	20.3671496405	0.1223866316	0.8768294763	0.3403655	1	0	4.780253701	11	-18.72801918	0.253252
879	59	2.6143948044	20.245131701	7.303806564	3.9401120808	0.0231792508	2	0	11.2024745206	11	-29.478604641	0.251107
880	59	4.1527962099	20.261512496	0.3109733664	0.401829718	0.1701763001	0	0	2.9597782961	11	-18.658383429	0.254701
881	43	4.0191466515	18.986454686	0.6705633848	1.9103184167	0.7680277218	1	0	6.3248178709	11	-22.275528636	0.253447
882	44	2.2139184483	20.2166677525	0.3343633941	0.0440043754	0.3138777097	3	0	4.0892404203	11	-19.382611366	0.248702
883	44	1.7360043792	21.0816005966	0.0471024287	0.081177046	0.2103769155	2	0	2.3478706651	11	-20.010863714	0.252361
884	11	3.5486169864	22.3945003767	0.0495746845	0.8124027264	0.3785545339	3	0	-1.5790045772	11	-25.137756925	0.254645
885	107	2.2354488157	20.1993049464	0.2374508759	0.0651442539	0.2453637348	1	0	4.7002110271	11	-18.960964729	0.254087
886	4	3.6196678415	20.2398294434	1.9305801824	0.0372823712	1.6225770271	0	0	2.6579299016	11	-21.672066472	0.248374
887	59	3.7424043105	19.5490784966	0.1405201619	0.5739787979	0.4611875458	3	0	5.6033198392	11	-19.405594308	0.254032
888	44	2.1597124243	20.4163776584	0.7563732723	0.2592438961	0.0031128672	3	0	6.6564585978	11	-22.708839902	0.25105
889	43	1.2158416615	21.6307498405	1.0890754374	0.2986980322	1.3032039436	0	0	8.7939528112	11	-23.199200508	0.252804
890	43	2.0751061579	20.3694810248	0.029324559	0.0098489355	0.0579940499	3	0	5.3595177284	11	-20.956368472	0.25283
891	60	2.6084106343	20.2638107917	0.0359988015	0.2790242668	1.0155245215	2	0	5.4374123695	11	-19.736992166	0.254088
892	3	4.7290787521	19.5876399236	0.7307381929	0.0075589068	0.7393497548	2	0	3.857855557	11	-21.549498195	0.254423
893	44	1.6962440527	20.9190142649	0.0748698086	0.1629383999	0.0207123578	0	0	7.5381262723	11	-20.496663242	0.252525
894	123	3.0575557298	20.3644226894	0.9212249923	0.0844402	0.1475596252	1	0	3.0761558476	11	-19.347477581	0.253949
895	44	2.1449262579	20.9354797979	0.0649514739	0.2876644544	0.6258329535	0	0	4.5488502351	11	-19.160973394	0.254018
896	60	2.0350766035	21.1914464402	0.1265172147	0.1981541204	0.0443117709	0	0	7.2640614848	11	-19.50845966	0.250926
897	123	1.1392225272	21.8121498147	0.1296601647	0.1287286948	0.0531968687	0	0	3.990481065	11	-19.96785224	0.252834
898	123	1.9477326397	20.7807646468	0.7457745689	0.0634384903	0.1449901741	1	0	7.1967051358	11	-19.930265096	0.254225
899	60	2.4380563367	20.8229221835	0.0332037171	0.1958069442	0.0192789469	2	0	6.3100035969	11	-19.816794196	0.25328
900	123	0.9163646716	21.4523682772	0.1605458343	0.348186354	1.0106425056	3	0	5.9614598531	11	-20.689212999	0.251881
901	59	2.3673000502	20.1895897844	0.0225344651	0.0014965556	0.0749544924	0	0	6.438555904	11	-24.118340617	0.254283
902	60	2.7931780065	20.32288122	0.0174343608	1.4717282919	0.6914551549	0	0	4.7467515185	11	-20.867317279	0.254562
903	43	1.2605134048	21.3641857334	0.5137597647	1.4917156653	0.1842220876	0	0	3.634913181	11	-20.969861649	0.253977
904	123	0.6251413881	21.6443433485	0.2249555447	0.2853946061	0.73852069	2	0	2.7992630928	11	-21.329614433	0.255
905	44	1.947685363	20.6614816987	0.2300374642	0.0207552327	0.0630771468	0	0	4.7097368682	11	-19.650405867	0.254973
906	60	3.1495090734	20.1925159194	0.2129949072	0.0919009738	0.1797770972	2	0	6.8375541992	11	-18.690160662	0.253587
907	43	2.1147946316	20.2524506293	0.8304453005	0.044253838	0.000382162	2	0	3.9242529279	11	-27.270739706	0.254041
908	107	2.15693925	20.8058452321	0.3016491375	0.5827793294	0.8130586419	0	0	7.7968903035	11	-20.582490554	0.254367
909	44	3.1360465576	21.0345149756	0.0740745632	0.6913466165	0.1083242163	2	0	0.4989443524	11	-21.023761265	0.25459
910	44	2.0439418706	20.886591126	0.230763702	0.3160858383	0.0332947889	2	0	2.8011177726	11	-19.762485413	0.254646
911	59	2.2311188667	20.2839911767	0.0548395449	0.1023409783	0.5019212436	2	0	5.9908497721	11	-19.31673668	0.252137
912	60	2.5089761984	20.0356524559	0.0393680453	0.042689848	0.0314583413	1	0	6.0432427916	11	-19.973635984	0.25172
913	44	2.2681543991	20.7036887031	0.0141222682	0.2484547486	1.4539963376	0	0	2.047755267	11	-21.820519413	0.253865
914	60	3.8346363149	20.1917385447	0.0362368677	0.0930987988	0.0107355335	2	0	7.3257628966	11	-20.479241647	0.254618
915	67	6.4377043166	20.729979824	0.0468193431	0.0179250452	0.2418058138	0	0	8.4973614804	11	-20.500212054	0.254869
916	124	3.4060231954	19.5627440313	0.0497154305	0.080881493	0.0012869954	0	0	4.8695291186	11	-23.803782682	0.250939
917	44	2.6630094839	20.1509285177	0.034069976	0.0384161887	0.0061364171	2	0	6.545049319	11	-21.69619927	0.254896
918	60	2.2591111292	20.8097269397	0.0588970796	0.0924651489	0.3883083316	1	0	8.4296803659	11	-20.275367997	0.253949
919	60	4.0937122967	20.4226377183	0.1117154851	0.0424049321	0.060187124	2	0	4.8922364681	11	-18.197166447	0.254478
920	44	3.269152696	20.1681127798	0.5054610735	0.2168722202	0.026814841	0	0	4.0811955448	11	-19.218854439	0.2542
921	11	4.5406424313	20.3139352464	0.3015555581	0.0052325916	0.0943960823	0	0	1.7688368513	11	-21.475669861	0.249602
922	59	2.1826338529	20.3924845674	0.0960014306	0.8914442888	0.2291322853	1	0	4.8387935895	11	-19.383864581	0.250577
923	124	1.151323522	21.2513525664	0.0690817094	1.8709130064	0.0304681448	1	0	5.1606370558	11	-21.32350951	0.254418
924	44	2.6019722892	20.3976706996	0.1001536329	0.1322028617	0.5285432973	3	0	4.8807630005	11	-18.714319683	0.252611
925	43	3.0510556645	20.1223512261	1.0885460407	0.2802057212	0.4950886532	0	0	5.0348666093	11	-19.553904717	0.254729
926	44	1.7837957296	20.8013408111	0.3814134233	0.0515683812	0.1750120684	1	0	2.5905132458	11	-19.897707629	0.254226
927	123	3.1817897992	19.3905855808	0.750596583	0.0565101743	0.1229555021	1	0	4.3253552785	11	-19.957181083	0.254255
928	43	2.6538279609	20.4406872612	0.5912252866	0.1331309497	0.420946895	0	0	5.1995526118	11	-18.935227097	0.254339
929	3	3.811717513	20.1251273856	1.009855607	0.0051964189	0.1711896521	2	0	1.3998556535	11	-22.745269722	0.252082
930	11	2.9492868176	20.5226051157	0.0098982697	0.0147260123	0.2312567137	1	0	4.2851869699	11	-20.802731835	0.253629
931	59	2.4413508861	20.7994683634	0.0292974337	0.0062341223	0.0496139506	3	0	1.9628102831	11	-22.292592103	0.254366
932	44	0.2193829791	22.41702272	0.0327165354	0.1300941477	0.0418253435	2	0	2.9824568782	11	-22.595809106	0.252639
933	123	2.9884352511	20.0097387403	0.0755821927	0.402259634	0.0611255419	0	0	5.6840322367	11	-18.950442007	0.254729
934	123	0.4899294207	21.9195402807	0.0315778431	0.2783486707	0.2014036039	2	0	7.4423074015	11	-21.742809186	0.251101
935	75	4.3292003243	20.95650497	0.1145752169	0.0067194726	0.7300177837	0	0	4.2642220552	11	-20.106678353	0.253744
936	123	0.556835101	21.8767110296	0.437872014	0.1663514935	0.0142455954	0	0	7.4032988795	11	-22.4003365	0.253695
937	123	0.8663088755	21.4363633354	0.0194166756	0.0429767121	0.0651339786	3	0	5.4441586049	11	-20.985940781	0.252485
938	43	2.2407948658	20.9478077051	1.2532232221	0.2349470709	0.0138174572	0	0	7.1338297462	11	-21.146246532	0.253837
939	44	1.3495158652	21.4937607369	1.5025631518	0.1471534561	0.1645035851	1	0	4.3253032632	11	-20.428851327	0.254785
940	124	2.3076727846	20.3067519861	0.1692880152	0.4982671511	0.1871598819	0	0	6.7906437446	11	-19.315836916	0.253357
941	123	1.7729855447	21.2089292529	0.0518522423	0.4652433162	0.0045441145	1	0	4.3895393564	11	-21.838550807	0.254896
942	124	2.5191792854	21.0562115899	0.1077448556	0.0305631378	0.0529676345	2	0	4.6222369461	11	-18.962754848	0.251803
943	43	3.6710598799	20.3104139262	0.9635052717	2.5437765003	0.014337486	2	0	3.6975247516	11	-21.713910082	0.253837
944	44	2.3683001538	20.2226685491	0.2804540991	0.0246125464	0.0542993662	0	0	7.5076185093	11	-20.342350846	0.248989
945	4	2.8531562057	21.6327191079	0.2254622342	0.0159727984	0.1358303203	3	0	2.258728999	11	-20.213542014	0.252221
946	43	1.6118699651	21.0925632284	0.0487421293	0.1130038198	0.0178861858	1	0	6.3522559414	11	-20.285575753	0.253391
947	60	2.7650885268	20.1945783649	0.0366090934	0.2079851982	0.7896851404	2	0	1.7722243528	11	-20.712569159	0.252472
948	43	1.8289705747	20.408142877	0.1011459072	0.3377133539	0.0628500151	0	0	5.1732394588	11	-19.190700496	0.251788
949	59	2.221923641	20.2603285989	0.0716381418	2.2900475958	0.0844796156	0	0	2.8323541566	11	-21.026163467	0.250048
950	60	1.2796436742	21.3377801302	0.0152840074	0.226577475	0.5288353208	1	0	5.4951931327	11	-20.709619769	0.251218
951	44	1.5098763853	21.1134536787	0.0319874481	0.0727031191	0.023096961	0	0	1.535679047	11	-21.753867328	0.252632
952	107	3.0544237738	20.1579074506	0.0242775472	1.2632348637	0.7184099651	2	0	5.125059341	11	-20.459390254	0.254144
953	123	2.1361466578	20.5006445812	0.1082656951	0.0141270927	0.0799634821	3	0	4.4023572732	11	-19.861149501	0.24361
954	123	1.948235092	21.169264673	0.0334679091	7.7086952027	0.4441275057	2	0	8.0878165924	11	-23.843926534	0.252249
955	123	2.7614360856	20.0019412528	0.0071944916	0.0434160898	0.0152531554	0	0	4.5473598335	11	-21.859712704	0.252333
956	123	1.8574529456	20.5535775266	0.224376476	0.3337527356	1.0264671359	0	0	2.9311131044	11	-20.291344722	0.254617
957	43	1.0727084942	21.5190567177	0.2211022913	0.2578189201	0.2073342404	0	0	3.7892506836	11	-19.808966146	0.253837
958	12	6.2659268631	20.8827143696	0.0864633186	0.0059593307	0.0991309113	1	0	2.1350839055	11	-20.898901578	0.254812
959	43	3.2265565136	20.5168847437	0.3664358924	0.1747709073	0.2170884527	2	0	6.9866628416	11	-18.65476382	0.254812
960	123	3.0526483316	19.9184651501	0.1622171592	4.4100199806	0.0808121112	2	0	5.3140807598	11	-21.032565024	0.247455
961	59	0.4719257084	21.9769174929	0.0235188546	0.2464417804	0.0903064548	1	0	0.443633205	11	-23.869374732	0.247148
962	59	1.9223442061	20.900271638	0.0705532947	0.0777649496	0.0531808819	2	0	6.6149137715	11	-19.348656652	0.253085
963	107	3.1729856103	19.5552263777	0.0409802797	0.1278788362	0.005613542	0	0	6.0756631905	11	-21.605870628	0.250298
964	123	0.2460189493	22.3103588893	0.3165084702	0.1684209153	0.1979951724	0	0	7.6778557916	11	-22.162377227	0.252751
965	43	3.9612224047	20.7703788382	0.000579374	0.3544384353	0.1078664107	1	0	5.961417947	11	-24.325048554	0.254924
966	4	4.4323497251	20.6374047061	0.1508632074	0.0038834715	0.0904796969	3	0	3.3258527901	11	-20.697443027	0.252472
967	44	2.8172207285	21.0947222769	0.0321986247	0.1371034025	0.2113503711	2	0	2.2387588484	11	-19.49095072	0.254283
968	124	2.1674016161	20.8386310522	0.0147082446	0.2364321132	2.4288812171	3	0	5.2626750871	11	-21.282623698	0.251635
969	44	1.0591936213	21.8010514432	0.1996875322	0.8609379488	0.0460088389	2	0	3.8203889749	11	-20.833290921	0.253865
970	59	2.7038513234	19.6923131318	0.0656024756	0.0520031986	0.98293872	1	0	6.8139040431	11	-20.481132032	0.254666
971	44	1.8444961877	20.6650949359	0.044867858	0.4090495891	0.6564203785	2	0	8.9803112687	11	-21.707435172	0.249964
972	59	2.2426552766	20.9801609726	0.996015831	3.1082268463	0.6935454406	3	0	4.9350395629	11	-21.65757989	0.254923
973	60	2.1761740273	20.4576845443	0.6259279087	0.1169881326	0.10049199	2	0	4.4350979854	11	-19.101642597	0.245226
974	60	1.83764012	21.2523873591	0.0302299603	0.3072168823	0.0597844994	1	0	4.1627187432	11	-19.602234636	0.254674
975	123	3.2711201792	20.0010504594	0.0455394423	0.1649526707	0.0530767581	2	0	5.1101183088	11	-18.803532906	0.252918
976	123	2.0927159585	20.4852326641	0.0409471623	0.1907622802	0.0626732739	3	0	2.5903269216	11	-19.846241056	0.253265
977	60	2.7213764439	20.9481713171	0.026659016	0.0879751266	0.6167110739	2	0	5.1883949731	11	-19.183646076	0.254255
978	75	5.1099389957	19.9109396671	0.3705646521	0.0826025648	0.0594672618	0	0	6.6389172959	11	-18.779699243	0.25459
979	59	1.6277488417	21.1379391082	0.0999056401	0.607848863	0.0531460162	2	0	5.1712044647	11	-19.538684696	0.253197
980	59	2.4338206189	20.118061454	0.2015153393	0.2310741396	0.1535929614	3	0	1.7952691044	11	-19.994138849	0.245973
981	60	1.6561110609	21.0527565318	0.0677819649	0.1053379808	0.0859661432	3	0	7.8794364195	11	-20.066568965	0.253781
982	59	1.6640232283	20.7150368794	0.1268673619	0.0196436439	0.1173534552	0	0	3.3590788969	11	-20.054262224	0.250604
983	28	5.7555319545	21.1604754793	0.006026256	0.0051284249	0.1394176435	1	0	8.2381136167	11	-23.314817928	0.254283
984	60	3.5014013751	20.3417049742	0.0069436355	1.4040230504	0.0053138245	3	0	-1.5298530664	11	-28.59693619	0.254004
985	59	1.4800820748	20.9477208362	1.0278040287	0.0846340305	0.1859506175	1	0	6.748557821	11	-20.24367945	0.253378
986	107	1.3963230468	20.8779826464	0.2406859351	0.0188756309	0.0586257571	3	0	6.364006439	11	-20.397132197	0.254099
987	60	2.1836500231	21.119703658	0.0923629316	0.1052077226	0.0420661937	0	0	3.716770276	11	-19.02211215	0.254841
988	44	1.6809185648	21.0661854421	1.4259247764	0.0542024736	0.9710621323	2	0	4.002611363	11	-20.999675092	0.253112
989	60	3.0137370522	19.563125331	0.2093260884	0.3851415109	0.8895506464	0	0	6.1668553139	11	-20.046972312	0.252082
990	43	3.4036393687	20.6634745547	0.1118701765	0.7064853562	0.6705002648	0	0	1.8097263511	11	-20.112739416	0.252472
991	44	1.99968992	21.0240103688	0.140480308	0.2872257455	0.1335414702	2	0	7.1139283983	11	-19.21333575	0.253809
992	44	2.0813413527	20.6038172343	0.1710336178	2.5093273948	1.3704991971	3	0	7.7930160175	11	-22.328640138	0.253042
993	11	7.7756682207	20.0250877252	0.2088631797	0.5214314978	0.637129529	1	0	-0.0056616208	11	-22.833697241	0.2542
994	43	3.6696896069	19.4312981618	0.0310281537	0.0331640239	0.019518397	0	0	2.5445138478	11	-21.444695644	0.252263
995	44	1.2567705996	21.3681353358	0.0255142389	0.4437463436	0.2076812733	0	0	7.7518749075	11	-21.122721774	0.254005
996	60	1.2342354954	21.3457323805	0.0883464805	0.0715022543	0.3723735515	1	0	1.1794618602	11	-21.431077496	0.25105
997	60	3.569055174	19.649170853	0.0755875699	0.041186546	0.0434647257	2	0	4.4575432361	11	-19.365242139	0.252277
998	43	1.259091889	21.220497966	0.16812024	0.3352255424	0.0083575994	1	0	4.7657426598	11	-21.080030598	0.25459
999	59	3.0799386146	21.0831377725	0.3176411064	0.3087898431	0.0017754116	0	0	6.4471363163	11	-22.49339214	0.25406
1000	44	1.9144140496	21.2122683063	0.1237806783	0.0157664395	0.0058028	2	0	9.2406990837	11	-24.119332201	0.253782
1001	43	2.0098059749	20.791250639	0.1064759755	0.0528648155	0.2811476701	3	0	2.4131331637	11	-19.73272269	0.254979
1002	43	2.6338964522	20.3006181608	0.2542120444	0.2357943319	0.1252285299	0	0	5.5681702944	11	-18.534496385	0.249644
1003	4	1.5429774734	19.9069365739	0.0389500575	0.0101498165	0.174590455	2	0	2.5028492438	11	-22.164164985	0.250828
1004	60	2.3143621849	20.6995790823	0.3177855116	0.0081449428	0.0238049375	1	0	7.1230085639	11	-21.507085899	0.253949
1005	60	2.8501563283	19.8738747775	0.2181699255	0.771488959	0.1454311494	0	0	7.227895881	11	-19.884968553	0.249602
1006	123	2.8242802727	20.3718417775	0.1868734462	0.3002960479	0.4265696375	2	0	5.285571338	11	-18.598437075	0.253336
1007	44	1.8705225	20.9215511372	0.1142470027	0.5527852567	0.0913032266	2	0	7.4224640394	11	-19.824531168	0.253991
1008	4	5.8658679544	19.3656611276	0.6884141182	0.0029330692	0.4554805664	2	0	2.7034815986	11	-23.513913644	0.253328
1009	43	2.9950351936	19.4605077309	1.24552363	0.010098552	0.7008165906	2	0	5.3314691973	11	-22.125122542	0.251218
1010	123	5.9003945272	19.6412857024	0.3271003643	0.0117541843	0.0441164453	0	0	2.5436410576	11	-20.978127473	0.254757
1011	107	2.8898695049	20.2762504339	0.9066690568	0.0069726985	0.0891719662	0	0	5.7752883656	11	-21.023545091	0.252583
1012	60	3.4101514463	19.7472592123	0.0618780636	0.5662372018	0.0417811095	0	0	0.7697206919	11	-21.637743961	0.253545
1013	123	0.6296384456	21.6948427476	0.1157491728	0.1102598584	0.4583974702	2	0	4.5983479106	11	-20.383950931	0.249315
1014	12	5.171726555	19.8731332098	0.19411646	0.0511503022	0.3936606654	0	0	2.2946441968	11	-19.439832955	0.253419
1015	123	3.0740734371	19.8772740659	0.1114487154	0.4921445186	0.2952960457	0	0	3.2864657015	11	-19.325641016	0.251845
1016	123	2.554090681	20.0766984558	0.0833067536	0.5005150015	0.2176147336	0	0	2.5718729393	11	-19.762989065	0.251776
1017	43	3.3971482502	20.1670924058	0.0753016435	0.2990617715	0.6399352923	2	0	6.070929275	11	-18.905725726	0.254813
1018	75	6.1386009642	20.5131559341	0.0134133318	0.0091469459	0.0318944553	1	0	4.4665183506	11	-21.036349973	0.250856
1019	60	5.1132488451	20.2753197775	0.0420838602	1.6169938336	0.0196635394	1	0	5.5454509679	11	-20.121424353	0.254395
1020	59	2.4819812302	20.5949952046	0.0846960254	52.161807569	1.9445411045	1	0	3.2545269079	11	-27.465706911	0.253001
1021	44	2.5916970192	20.154439079	0.0415435649	0.1788071925	0.0185940095	0	0	5.8101099993	11	-19.823223787	0.254423
1022	44	1.7779717091	20.8497550447	0.2208647049	0.0486973202	0.1127797204	3	0	5.5586186861	11	-19.079348147	0.250906
1023	59	1.3818506517	21.5232553604	0.0662164212	0.0805366463	0.0571701967	1	0	2.9943893476	11	-20.091445622	0.253308
1024	44	2.0290104306	21.2347898756	0.9733107887	0.56081809	0.0126546959	3	0	6.1711081155	11	-21.135204873	0.253335
1025	59	1.8452853011	20.5800076179	0.1826341836	0.0883462813	0.0669377758	3	0	3.4902649817	11	-19.235862989	0.24893
1026	44	0.3330853142	21.9939542379	0.1437138713	0.4355023733	0.017122068	3	0	5.7813793613	11	-21.939826315	0.253522
1027	3	1.145570251	22.1466286865	3.2056125831	0.0251980778	0.3036791136	0	0	0.7362206281	11	-24.996949109	0.250048
1028	60	1.2361018446	21.4006949068	0.0373502904	1.4704611385	0.4416403401	2	0	5.6504403605	11	-21.113308064	0.254027
1029	4	0.7275949289	20.4507632902	0.0617437292	0.109290754	0.5034945558	2	0	1.8000750784	11	-21.638958236	0.254868
1030	124	1.927334908	20.9098162329	0.2531871515	0.3443795203	0.1399993263	3	0	4.5064896125	11	-18.866914753	0.254115
1031	60	1.9763441482	21.1432084733	1.310542986	0.0903055611	0.0398112962	0	0	4.0878368278	11	-20.107500646	0.254729
1032	43	2.0115640354	21.1086125265	0.0539573842	0.2288166917	0.3733437667	1	0	4.7868848037	11	-18.995549793	0.252166
1033	52	4.7721512072	20.5418081175	0.3626121843	0.0013107527	0.138638652	3	0	-1.1976817477	11	-27.19075553	0.254004
1034	123	3.2345539351	20.5132366483	0.201972225	0.0480520111	0.0318378572	2	0	6.8788989804	11	-19.144579005	0.254283
1035	59	0.8133673812	21.7233778562	0.0479126716	0.2229837175	0.0641937282	0	0	3.4680797131	11	-20.613495654	0.25477
1036	59	3.9842500546	20.0283335299	0.0412000684	0.0202499232	0.3384767156	1	0	4.8567298818	11	-19.336296068	0.254841
1037	60	6.9723920482	20.5062630478	0.0185015334	0.0571300372	0.0387191959	0	0	5.3918183354	11	-19.502719277	0.252946
1038	59	2.3134118437	20.690997749	0.0569732459	23.0890615431	0.0968477369	2	0	4.2477700824	11	-24.086862455	0.250493
1039	3	3.3501206953	20.6289363252	1.4055827011	0.0453138508	0.3090388233	0	0	0.484296001	11	-21.88031741	0.254952
1040	123	3.4352327481	19.4691251939	0.010670072	0.1070986493	0.0097051162	0	0	2.3517428675	11	-22.782600749	0.254395
1041	123	0.4243422949	22.1945058361	0.544593906	0.1540527609	0.2630599394	1	0	3.1702385621	11	-21.622247672	0.251831
1042	43	0.7621095345	22.0194575439	1.1511190565	0.4299385024	0.0711177211	1	0	1.8885660039	11	-22.663989897	0.254868
1043	43	3.2280334688	20.1548059496	0.0082875388	0.0179596487	0.4980091056	1	0	7.8156513118	11	-22.139127004	0.253642
1044	43	6.4410782573	20.6145682993	0.0437835382	0.0519205565	0.7194963726	1	0	0.5087014042	11	-21.350574548	0.254757
1045	43	2.7683416062	20.3167020845	0.0621583797	0.1450128123	0.24560186	1	0	4.8666024474	11	-18.497493365	0.253336
1046	60	1.1805833628	21.693467205	0.5214164707	1.7355765212	1.2416662773	0	0	4.4990226875	11	-22.138833283	0.252779
1047	44	0.3834097739	22.4247682219	0.0612667562	0.1349699626	0.0196373373	0	0	6.4607958475	11	-22.376707507	0.254046
1048	44	2.0528681446	20.5967879378	0.0161830124	0.3197443977	0.1199837901	0	0	7.8521048729	11	-20.766932309	0.25459
1049	11	7.6077656832	20.74595097	0.4620301879	0.0191518696	0.2391701104	0	0	1.7034562474	11	-20.870122348	0.253921
1050	59	2.6122391096	20.5714627317	0.0151173122	0.1726873689	0.0194447837	0	0	7.4855256358	11	-20.942987247	0.252918
1051	3	4.7022442391	21.2401945759	0.0197294188	0.0562082845	0.2984469061	0	0	1.8100258232	11	-19.880189995	0.252584
1052	12	0.010755195	20.3343049383	1.2266003941	0.0600112019	0.6980845016	2	0	0.8583684314	11	-24.551459265	0.254506
1053	11	6.1806056154	20.1968913285	0.2060091394	0.0252462376	0.1415977161	2	0	2.0764005496	11	-19.66544064	0.25367
1054	123	3.370981559	19.6373756499	0.0135077076	1.1812748472	0.7680205315	0	0	3.818722816	11	-21.56448552	0.2508
1055	107	2.3811370276	20.7119550302	0.0554819056	0.0255039519	0.055905339	0	0	5.7393363103	11	-19.420863549	0.2542
1056	59	3.0120807549	20.4527427981	0.4183661295	0.6067422611	0.0343771584	1	0	6.6089798769	11	-19.501643151	0.252737
1057	59	4.7415730765	20.1580779484	0.2848675695	0.1269132264	0.1598868918	0	0	5.4871688689	11	-17.923383245	0.254506
1058	123	3.8174229506	19.3557372078	0.8852823878	0.0601110946	9.2330332072	0	0	3.0946630591	11	-23.898725482	0.25498
1059	43	1.6261576285	21.9737327317	0.0604617991	0.2002681859	0.0499852914	1	0	9.1520944974	11	-21.904368726	0.253489
1060	3	4.4195589173	20.7017554776	0.1230254206	0.0675700759	0.0979679092	2	0	-1.6012906747	11	-23.124644577	0.251552
1061	67	4.9512814054	20.1366729829	0.1518612056	0.0052616665	0.1138925041	1	0	4.7664665499	11	-20.142003668	0.252443
1062	4	7.9305933921	21.2188649442	0.0922219441	0.0253361828	0.1647761545	3	0	1.7536786114	11	-20.53327587	0.248988
1063	115	4.3926753545	19.7407500102	0.0389531613	0.1813918769	0.122704611	0	0	3.1056129158	11	-19.098090664	0.254172
1064	124	0.443504079	21.8641989456	0.1033658339	0.2367607682	0.470541976	2	0	6.4665054065	11	-21.033192545	0.250868
1065	3	4.2056359876	20.0484136602	0.1699233865	0.0375073555	0.2814496404	3	0	1.0559973597	11	-20.389113253	0.254269
1066	123	2.6047176888	19.638855323	0.2453201902	0.3348950662	1.1627045601	1	0	5.3268959012	11	-20.204436609	0.2536
1067	43	3.6486299799	19.3502325539	1.0712740905	0.0803309362	0.01130811	0	0	1.0951810379	11	-23.213866623	0.254506
1068	44	2.8423210123	19.9144794754	0.7910177066	0.167550423	0.2330973316	1	0	4.990368052	11	-19.258235891	0.249936
1069	12	5.5046712259	20.3074067158	0.0462952126	0.0156233831	0.1034723907	3	0	2.1278596511	11	-20.079082143	0.253224
1070	124	2.0269535383	20.5422283449	0.1917915547	0.0073752982	0.0617273748	3	0	8.2087864507	11	-21.968282016	0.252902
1071	43	3.1639525174	20.3613948344	0.2521407208	0.0794105339	0.1579108763	2	0	4.7824747056	11	-18.20301862	0.252444
1072	60	2.1470824461	20.2920623004	0.0234348574	0.0352180594	0.1109810158	0	0	3.7231786409	11	-20.040180018	0.252862
1073	123	2.2094591864	20.4442560547	0.1025485896	0.0145435446	0.6810973567	0	0	1.7186194527	11	-21.54826598	0.254532
1074	59	3.0098498842	20.8692073126	0.6810820197	0.0940877521	1.9010422117	0	0	6.8004388235	11	-20.27675165	0.254451
1075	123	3.1096689177	19.7751142729	0.0960765541	0.0049253324	0.4391442287	0	0	4.2441548209	11	-21.40525078	0.25197
1076	123	1.9734530841	20.7526718489	3.0894141042	1.8411108773	0.0076822163	0	0	5.3984395459	11	-23.777723942	0.252779
1077	123	2.5430407821	20.2310565434	1.1711714053	0.4718655325	0.0463959177	1	0	-0.7279874024	11	-24.067221385	0.25498
1078	59	2.381687138	20.4581331608	0.0312044936	0.0408170085	0.0227017762	0	0	6.4646463565	11	-20.264447086	0.25392
1079	124	2.2513575024	20.2928842872	0.0113820483	0.1626568743	0.0052637174	0	0	6.6753361413	11	-22.66312266	0.251079
1080	43	3.0782905048	19.4271739676	0.0432006987	0.138392072	0.1482111233	3	0	6.3476857861	11	-19.665087445	0.254032
1081	60	3.6635841467	19.0926213943	0.1297083012	0.0966096484	0.2943849796	0	0	5.9644084522	11	-19.730912929	0.254534
1082	3	4.4586596658	22.5157200538	0.1690715595	0.1137843803	0.2646308745	0	0	1.3195683615	11	-20.401309459	0.254506
1083	44	3.2316342518	19.7261126795	0.1327921497	0.146497176	0.0632820383	2	0	3.8745690363	11	-18.9369184	0.254422
1084	60	2.7158936456	20.3807884086	1.1539947346	1.2026104775	0.2458132098	3	0	5.8158097756	11	-20.263719048	0.254617
1085	59	3.3622949642	19.6512358135	0.7022555036	0.0862754123	0.1072945152	1	0	6.4668079958	11	-19.543427798	0.252806
1086	43	2.239772809	20.5483414292	0.0313229795	0.3911514428	0.0599705732	3	0	5.8600478337	11	-19.443778403	0.25328
1087	43	2.1828735493	21.2084261739	0.1698837864	0.3367136002	0.0397589738	0	0	2.7148582722	11	-19.603834523	0.25367
1088	60	2.546206263	20.3829834972	0.1327469783	0.0350277906	0.603385782	2	0	6.2758212707	11	-19.431543078	0.25445
1089	123	1.53066618	21.8401425666	0.0358415334	0.1813614348	0.0567376317	1	0	6.6172011456	11	-20.222603804	0.254478
1090	107	0.4707134446	22.2337738766	0.0025769138	1.7554169884	0.434551811	2	0	7.9846836484	11	-26.857797705	0.254032
1091	60	2.5399130447	20.1894342519	0.4833587457	0.1821744011	0.3033207398	3	0	6.4537748655	11	-19.209048732	0.25155
